Candidate First Name|Candidate Last Name|Candidate ID|Date Received|Income Source Name|Income Source Address|Income Reason|Type of Inocome
G. DANIEL|CILLESSEN|99FIS01272|2001-03-16|COMMERCIAL FED BANK           |OMAHA, NE                               ||F
G. DANIEL|CILLESSEN|99FIS01272|2001-03-16|STATE EMPLOYEE CREDIT UNI     |LINCOLN, NE                             ||F
JOHN|DAHM|99FIS01294|2000-03-22|AMERICAN CORRECTIONAL AS.     |4380 FORBES BLVD LANHAM MD              ||I
JOHN|DAHM|99FIS01294|2000-03-22|WESTGATE BANK                 |1204 WEST O LINCOLN NE                  ||F
JACK|FALCONER|99FIS01328|2000-03-10|AMERICAN CORRECTIONAL ASN     |LANHAM MD                               ||I
JACK|FALCONER|99FIS01328|2000-03-10|BRIGHT LIGHTS                 |LINCOLN NE                              ||B
JACK|FALCONER|99FIS01328|2000-03-10|US BANK                       |ROBBINSDALE MN                          ||F
JACK|FALCONER|99FIS01328|2000-03-10|NE STATE EMPLOYEES CREDIT     |LINCOLN NE                              ||F
JACK|FALCONER|99FIS01328|2000-03-10|JOHN HANCOCK MUTUAL FUND      |                                        ||S
JACK|FALCONER|99FIS01328|2000-03-10|PUTNAM INVESTMENTS            |PROVIDENCE RI                           ||S
JACK|FALCONER|99FIS01328|2000-03-10|OPPENHEIMER FUNDS             |                                        ||S
JACK|FALCONER|99FIS01328|2000-03-10|US BANK STOCK                 |                                        ||S
JACK|FALCONER|99FIS01328|2000-03-10|US BANK                       |                                        ||C
JACK|FALCONER|99FIS01328|2000-03-10|SECURITY FEDERAL              |                                        ||C
JACK|FALCONER|99FIS01328|2000-03-10|STATE OF NE                   |LINCOLN NE                              ||I
JACK|FALCONER|99FIS01328|2000-03-10|US GOVERNMENT MILITARY        |                                        ||I
JACK|FALCONER|99FIS01328|2001-03-21|STATE OF NE                   |                                        ||I
JACK|FALCONER|99FIS01328|2001-03-21|U.S. GOVERNMENT               |                                        ||I
JACK|FALCONER|99FIS01328|2001-03-21|AMERICAN CORRECTIONAL ASN     |                                        ||I
JACK|FALCONER|99FIS01328|2001-03-21|BRIGHT LIGHTS                 |                                        ||B
JACK|FALCONER|99FIS01328|2001-03-21|U S BANK                      |                                        ||F
JACK|FALCONER|99FIS01328|2001-03-21|NE STATE EMPLOYEES CREDIT     |                                        ||F
JACK|FALCONER|99FIS01328|2001-03-21|US BANK                       |                                        ||C
JACK|FALCONER|99FIS01328|2001-03-21|SECURITY FEDERAL              |                                        ||C
LYNNE|FRITZ|99FIS01342|2001-07-25|BUTLER, GALLER, & O'BRIEN     | 811 S 13TH ST                          ||I
LYNNE|FRITZ|99FIS01342|2001-07-25|FRITZ APPRAISAL CO            |6410 SHENANDOAH DR                      ||I
JIM|HABERLAN|99FIS01374|2000-03-06|RACING COMMISSION             |                                        ||I
JIM|HABERLAN|99FIS01374|2000-03-06|GAZELLE ENTERPRISES           |                                        ||I
JIM|HABERLAN|99FIS01374|2000-03-06|HABERLAN ENTERPRISES          |                                        ||I
JIM|HABERLAN|99FIS01374|2000-03-06|GAZELLE ENTERPRISES           |                                        ||B
JIM|HABERLAN|99FIS01374|2000-03-06|HABERLAN ENTERPRISES          |                                        ||B
JIM|HABERLAN|99FIS01374|2000-03-06|VISTAR BANK                   |LINCOLN NE                              ||F
JIM|HABERLAN|99FIS01374|2000-03-06|PAINEWEBER                    |LINCOLN NE                              ||F
CHRISTINE|HANUS-SCHULENBE|99FIS01383|2001-03-15|STATE OF NEBRASKA             |HEALTH & HUMAN SERVICES                 ||I
CHRISTINE|HANUS-SCHULENBE|99FIS01383|2001-03-15|YANKEE HILL GAME FARM         |WILDLIFE SALES FARMING                  ||I
CHRISTINE|HANUS-SCHULENBE|99FIS01383|2001-03-15|SALOMEN SMITH BARNEY          |1248 O STREET, STE 1100                 ||B
CHRISTINE|HANUS-SCHULENBE|99FIS01383|2001-03-15|US BANK                       |233 SO. 13TH                            ||B
CHRISTINE|HANUS-SCHULENBE|99FIS01383|2001-03-15|STATE EMPLOYEES CREDIT UN     |330 SO. 16TH STREET                     ||B
CHRISTINE|HANUS-SCHULENBE|99FIS01383|2001-03-15|LINCOLN FEDERAL               |1101 N STREET                           ||B
JACK|HERSTEIN|99FIS01399|2000-03-22|NE DEPT OF BANK & FINANCE     |LINCOLN NE                              ||I
JACK|HERSTEIN|99FIS01399|2000-03-22|NATIONAL BANK OF COMMERCE     |13TH & O ST LINCOLN NE                  ||F
JACK|HERSTEIN|99FIS01399|2000-03-22|STATE EMPLOYEE CREDIT UNI     |LINCOLN NE                              ||F
JACK|HERSTEIN|99FIS01399|2000-03-22|STANTON NATIONAL BANK         |STANTON NE                              ||F
JACK|HERSTEIN|99FIS01399|2000-03-22|LONDON PACIFIC GROUP          |                                        ||S
JACK|HERSTEIN|99FIS01399|2000-03-22|WINFIELD CAPITOL              |                                        ||S
JACK|HERSTEIN|99FIS01399|2000-03-22|UNIVIEW TECH                  |                                        ||S
JACK|HERSTEIN|99FIS01399|2000-03-22|AMERITRADE HOLDING            |                                        ||S
JACK|HERSTEIN|99FIS01399|2000-03-22|FIRST MORTGAGE COMPANY        |LINCOLN NE                              ||C
JACK|HERSTEIN|99FIS01399|2000-03-22|STATE EMPLOYEE CREDIT UNI     |LINCOLN NE                              ||C
GARY|HIRSH|99FIS01404|2001-03-09|6306 S 74TH ST                |RENTAL HOUSE OWNER                      ||I
GARY|HIRSH|99FIS01404|2001-03-09|OMAHA SAFETY COUNCIL          |11620 M CIRCLE                          ||B
GARY|HIRSH|99FIS01404|2001-03-09|KEARNEY SAFETY CENTER         |300 WEST CENTER                         ||B
GARY|HIRSH|99FIS01404|2001-03-09|COMMERCIAL FEDERAL BANK       |96TH & L STREET                         ||F
DUANE|HODGE|99FIS01405|2000-04-05|DEPT. OF VETERANS AFFAIRS     |                                        ||I
DUANE|HODGE|99FIS01405|2000-04-05|US BANK                       |                                        ||F
DUANE|HODGE|99FIS01405|2000-04-05|MADISON COUNTY BANK           |                                        ||F
DUANE|HODGE|99FIS01405|2000-04-05|NE STATE EMPL. CREDIT UNI     |                                        ||F
DUANE|HODGE|99FIS01405|2000-04-05|NORWEST MORTGAGE INC          |                                        ||C
DON|HUTCHENS|99FIS01414|1999-05-10|STATE OF NEBRASKA             |                                        ||I
DON|HUTCHENS|99FIS01414|1999-05-10|KUENNING & SON LLC            |IMPERIAL, NE  69033                     ||I
DON|HUTCHENS|99FIS01414|1999-05-10|GENEVA MILL                   |GENEVA, NE                              ||I
DON|HUTCHENS|99FIS01414|1999-05-10|LNC AGR. & BUSINESS CLUB      |LINCOLN, NE                             ||B
DON|HUTCHENS|99FIS01414|1999-05-10|NE AGR. RELATIONS COUNCIL     |LINCOLN, NE                             ||B
DON|HUTCHENS|99FIS01414|1999-05-10|HALL OF OUTSTANDING AGR.      |UNL LINCOLN                             ||B
DON|HUTCHENS|99FIS01414|1999-05-10|NE CORN GROWERS               |LINCOLN, NE                             ||B
DON|HUTCHENS|99FIS01414|1999-05-10|GENEVA STATE BANK             |GENEVA, NE  68361                       ||F
DON|HUTCHENS|99FIS01414|1999-05-10|KAUB STOCK                    |                                        ||S
L. PATRICK|ENGEL|99FIS02063|2000-04-07|ALEC (1998)                   |                                        ||G
L. PATRICK|ENGEL|99FIS02063|2000-04-07|NE ASSOC. OF PRIVATE RESO     |                                        ||G
L. PATRICK|ENGEL|99FIS02063|2000-04-07|ALEC (1999)                   |                                        ||G
VICTOR|FAESSER|99FIS02072|2000-03-10|ZWEIG FUND INC                |                                        ||S
VICTOR|FAESSER|99FIS02072|2000-03-10|AIM INVESTMENT FUNDS          |                                        ||S
VICTOR|FAESSER|99FIS02072|2000-03-10|TEMPLETON GROWTH FUND         |                                        ||S
VICTOR|FAESSER|99FIS02072|2000-03-10|WASHINGTON MUTUAL INVESTO     |                                        ||S
VICTOR|FAESSER|99FIS02072|2000-03-10|FT DJIA TARGET 5 TRUST        |                                        ||S
VICTOR|FAESSER|99FIS02072|2000-03-10|1ST TRUST SPECIAL SITUATI     |                                        ||S
VICTOR|FAESSER|99FIS02072|2000-03-10|MARKET LEADERS GROWTH         |                                        ||S
VICTOR|FAESSER|99FIS02072|2000-03-10|PAWNEE COUNTY                 |PAWNEE CITY NE                          ||I
VICTOR|FAESSER|99FIS02072|2000-03-10|DONAHUE & FAESSER PC          |PAWNEE CITY NE                          ||I
VICTOR|FAESSER|99FIS02072|2000-03-10|PAWNEE COUNTY ABSTRACT        |PAWNEE CITY NE                          ||I
VICTOR|FAESSER|99FIS02072|2000-03-10|DONAHUE & FAESSER PC          |PAWNEE CITY NE                          ||B
VICTOR|FAESSER|99FIS02072|2000-03-10|PAWNEE COUNTY ABSTRACT        |PAWNEE CITY NE                          ||B
VICTOR|FAESSER|99FIS02072|2000-03-10|NE STATE COUNCIL KNIGHTS      |ANSELMO NE                              ||B
VICTOR|FAESSER|99FIS02072|2000-03-10|UNION BANK & TRUST            |PAWNEE CITY NE                          ||F
VICTOR|FAESSER|99FIS02072|2000-03-10|AG EDWARDS & SON              |LINCOLN NE                              ||F
VICTOR|FAESSER|99FIS02072|2000-03-10|CENTENNIAL MONEY MARKET       |                                        ||S
VICTOR|FAESSER|99FIS02072|2000-03-10|COMMERCE BANCSHARES INC       |                                        ||S
VICTOR|FAESSER|99FIS02072|2000-03-10|GENERAL ELECTRIC CO           |                                        ||S
VICTOR|FAESSER|99FIS02072|2000-03-10|NE INVESTMENT FINANCE AUT     |                                        ||S
VICTOR|FAESSER|99FIS02072|2000-03-10|BELL ATLANTIC CORP            |                                        ||S
VICTOR|FAESSER|99FIS02072|2000-03-10|BRISTOL-MYERS SQUIBB          |                                        ||S
VICTOR|FAESSER|99FIS02072|2000-03-10|H.J. HEINZ CO                 |                                        ||S
JAMES|FAUVER|99FIS02079|2000-02-25|COUNTY TREASURER'S SALARY     |WAHOO NE                                ||I
JAMES|FAUVER|99FIS02079|2000-02-25|DISABILITY INCOME             |                                        ||I
JAMES|FAUVER|99FIS02079|2000-02-25|STATE STREET RESEARCH INV     |                                        ||I
JAMES|FAUVER|99FIS02079|2000-02-25|IRA ACCOUNT INVESTMENT        |                                        ||I
JAMES|FAUVER|99FIS02079|2000-02-25|WAHOO STATE BANK              |164 E 5TH ST WAHOO NE                   ||F
JAMES|FAUVER|99FIS02079|2000-02-25|FIRST NATIONAL BANK           |201 E 5TH ST WAHOO NE                   ||F
JAMES|FAUVER|99FIS02079|2000-02-25|WAHOO STATE BANK              |164 E 5TH ST WAHOO NE                   ||C
JAMES|FAUVER|99FIS02079|2000-02-25|FIRST NATIONAL BANK           |201 E 5TH ST WAHOO NE                   ||C
SELMA|FERGUSON|99FIS02082|2001-03-06|NUCKOLLS CONTY GOVERNM        |                                        ||I
SELMA|FERGUSON|99FIS02082|2001-03-06|RENTAL PROPERTIES             |                                        ||I
SELMA|FERGUSON|99FIS02082|2001-03-06|GALE MIKKELSEN REAL ESTAT     |                                        ||I
SELMA|FERGUSON|99FIS02082|2001-03-06|NELSON COMMUNITY UNITED C     |                                        ||B
SELMA|FERGUSON|99FIS02082|2001-03-06|COMMERCIAL BANK               |                                        ||F
SELMA|FERGUSON|99FIS02082|2001-03-06|COMMERCIAL BANK               |                                        ||C
SELMA|FERGUSON|99FIS02082|2001-03-06|FIRST USA                     |                                        ||C
ROBERT|GIESE|99FIS02134|2000-01-21|DAKOTA COUNTY TREASURER       |DAKOTA CITY NE                          ||I
ROBERT|GIESE|99FIS02134|2000-01-21|DAKOTA COUNTY BANK            |PO BOX 397 S. SIOUX CITY NE             ||I
RICHARD|GLIDDEN|99FIS02140|2001-03-16|GLIDDEN LAW OFFICE            |                                        ||I
RICHARD|GLIDDEN|99FIS02140|2001-03-16|CITY OF BENKELMAN             |                                        ||I
RICHARD|GLIDDEN|99FIS02140|2001-03-16|DUNDY COUNTY                  |                                        ||I
RICHARD|GLIDDEN|99FIS02140|2001-03-16|BENKELMAN LIONS CLUB          |BENKELMAN, NE 69021                     ||B
RICHARD|GLIDDEN|99FIS02140|2001-03-16|STATE BANK                    |BENKELMAN, NE 69021                     ||F
RICHARD|GLIDDEN|99FIS02140|2001-03-16|LINC FEDERAL SAVINGS & LO     |BENKELMAN, NE 69021                     ||F
PHILIP|HART|99FIS02184|2001-03-06|LOUP COUNTY NE                |                                        ||I
PHILIP|HART|99FIS02184|2001-03-06|HAYHO FARMING OPERATION       |                                        ||I
PHILIP|HART|99FIS02184|2001-03-06|MIKE STECKEL                  |                                        ||I
PHILIP|HART|99FIS02184|2001-03-06|FARM SERVICE AGENCY           |                                        ||I
PHILIP|HART|99FIS02184|2001-03-06|LOUP COUNTY FIRE BOARD        |                                        ||B
PHILIP|HART|99FIS02184|2001-03-06|TAYLOR ASSEMBLY OF GOD        |                                        ||B
PHILIP|HART|99FIS02184|2001-03-06|UNION BANK  & TRUST           |                                        ||F
GARY|HERGOTT|99FIS02214|2000-02-14|THAYER COUNTY ROAD DEPT       |                                        ||I
GARY|HERGOTT|99FIS02214|2000-02-14|FARMING                       |                                        ||I
GARY|HERGOTT|99FIS02214|2000-02-14|THAYER COUNTY BANK            |HEBRON NE                               ||F
GARY|HERGOTT|99FIS02214|2000-02-14|THAYER COUNTY BANK            |HEBRON NE                               ||C
DORLEN|HIER|99FIS02222|1999-05-11|RATION MAKER PRODUCTS         |LAURENS, IA                             ||I
DORLEN|HIER|99FIS02222|1999-05-11|FARM INCOME                   |                                        ||I
DORLEN|HIER|99FIS02222|1999-05-11|RATION MAKER PRODUCTS         |LAURENS, IA                             ||C
GARY|HOGG|99FIS02239|1999-05-04|GARY L. HOGG - ATTORNEY       |P.O. BOX 1742  KEARNEY, NE              ||I
GARY|HOGG|99FIS02239|1999-05-04|KEARNEY PARKS & RECREATIO     |KEARNEY, NE                             ||B
GARY|HOGG|99FIS02239|1999-05-04|SHERIFF'S MERIT COMMISSIO     |BUFFALO CO., NE                         ||B
GARY|HOGG|99FIS02239|1999-05-04|COTTONMILL LAKE HOMEOWNER     |5430 COTTONWOOD RD.  KEARNEY,           ||B
GARY|HOGG|99FIS02239|1999-05-04|KEARNEY STATE BANK            |KEARNEY, NE                             ||F
GARY|HOGG|99FIS02239|1999-05-04|1ST NATIONAL BANK             |KEARNEY, NE                             ||F
GARY|HOGG|99FIS02239|1999-05-04|KEARNEY FED. CREDIT UNION     |KEARNEY, NE                             ||F
GARY|HOGG|99FIS02239|1999-05-04|AMERICAN FUNDS - (IRA)        |KEARNEY, NE                             ||F
GARY|HOGG|99FIS02239|1999-05-04|EDWARD JONES                  |KEARNEY, NE                             ||S
GARY|HOGG|99FIS02239|1999-05-04|1ST NATIONAL BANK             |KEARNEY, NE                             ||C
KATHRYN|HOOD|99FIS02245|1999-07-06|FARM INCOME                   |                                        ||I
MICHAEL|JOHANNS|99FIS02290|2000-03-21|LITTLE LOG                    |SARGENT NE                              ||G
MICHAEL|JOHANNS|99FIS02290|2000-03-21|THE QUILT SHOP                |WAKEFIELD NE                            ||G
MICHAEL|JOHANNS|99FIS02290|2000-03-21|DIAMOND B BEEF                |PALMER NE                               ||G
MICHAEL|JOHANNS|99FIS02290|2000-03-21|KEHRLI FARMS                  |SCHUYLER NE                             ||G
MICHAEL|JOHANNS|99FIS02290|2000-03-21|GRANDMA BETH'S COOKIES        |ALLIANCE NE                             ||G
MICHAEL|JOHANNS|99FIS02290|2000-03-21|GALE'S SHOEBOX FUDGE          |BERTRAND NE                             ||G
MICHAEL|JOHANNS|99FIS02290|2000-03-21|NE HOMEGROWN                  |LINCOLN NE                              ||G
MICHAEL|JOHANNS|99FIS02290|2000-03-21|SANDHILLS RANCH PRODUCTS      |GORDON NE                               ||G
MICHAEL|JOHANNS|99FIS02290|2000-03-21|HOLIDAY HOUSE                 |LINCOLN NE                              ||G
MICHAEL|JOHANNS|99FIS02290|2000-03-21|THE HEN'S NEST                |HUMPHREY NE                             ||G
