Committee Name|Committee ID|Date Last Revised|Last Revised By|Date Received|Postmark Date|Microfilm Number|Type of Contributor|PAC ID|Description Of Services|Report ID|PAC Name
JOHN HENRY'S PLUMBING, HEATING CO.|99CON00807|2004-09-27|CORIEJ  |2004-09-23|2004-09-22|6840205|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|1999-04-12|        |1997-03-25|1997-03-24|5010087|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|1999-04-12|        |1997-03-31|1997-03-28|5040086|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|1999-04-12|        |1997-04-21|1997-04-18|5060156|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|1999-04-12|        |1997-05-07|1997-05-06|5080150|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|1999-04-12|        |1997-06-13|1997-06-12|5100144|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|1999-04-12|        |1997-11-06|1997-11-05|5130178|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|1999-04-12|        |1997-12-05|1997-12-04|5140048|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|1999-04-12|        |1998-02-03|1998-02-02|5210048|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|1999-04-12|        |1998-02-10|1998-02-09|5220121|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|1999-04-12|        |1998-02-12|1998-02-11|5220122|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|1999-04-12|        |1998-02-19|1998-02-18|5230231|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|1999-04-12|        |1998-03-20|1998-03-19|5280225|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|1999-04-12|        |1998-04-16|1998-04-15|5330151|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|1999-04-12|        |1998-05-05|1998-05-04|5360088|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|1999-04-12|        |1998-05-26|1998-05-22|5380130|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|1999-04-12|        |1998-09-18|1998-09-17|5440152|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|1999-04-12|        |1998-09-22|1998-09-21|5440222|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|1999-04-12|        |1999-01-04|1998-12-31|5550233|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|1999-05-10|SHELLYS |1999-05-04|1999-05-04|5720006|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|1999-09-27|SHELLYS |1999-09-22|1999-09-21|5750237|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|1999-11-01|SERENAD |1999-10-26|1999-10-25|5760113|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|1999-11-08|SERENAD |1999-11-05|1999-11-04|5760141|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|1999-12-06|KIMH    |1999-12-02|1999-12-01|5770011|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2000-08-18|SERENAD |1999-12-06|1999-12-07|0      |C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2000-01-24|SERENAD |2000-01-20|2000-01-19|5790013|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2000-06-19|SERENAD |2000-06-16|2000-06-15|5950151|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2000-07-17|GARYA   |2000-07-10|2000-07-10|5960195|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2000-10-02|KAREN   |2000-09-26|2000-09-25|5980001|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2000-12-12|KAREN   |2000-12-06|2000-12-05|6010191|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2000-12-27|KAREN   |2000-12-18|2000-12-14|6020018|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2001-02-05|KAREN   |2001-01-04|2001-01-03|6020130|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2001-04-02|PATTIEV |2001-03-19|2001-03-16|6100241|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2001-04-12|KAREN   |2001-04-02|2001-03-30|6150190|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2001-06-11|PATTIEV |2001-06-07|2001-06-06|6190128|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2001-07-30|TERII   |2001-07-25|2001-07-24|6210031|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2001-12-03|TERII   |2001-11-13|2001-11-09|6220117|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2002-01-07|TERII   |2002-01-04|2002-01-03|6230038|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2002-02-19|TERII   |2002-02-14|2002-02-13|6280175|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2002-02-25|TERII   |2002-02-20|2002-02-18|6290091|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2002-02-25|TERII   |2002-02-21|2002-02-20|6290092|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2002-04-01|TERII   |2002-03-27|2002-03-25|6360077|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2002-04-08|TERII   |2002-04-03|2002-04-02|6370020|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2002-05-31|TERII   |2002-05-30|2002-05-29|6410054|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2002-07-29|TERII   |2002-07-25|2002-07-24|6430016|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2002-08-05|TERII   |2002-07-30|2002-07-29|6430050|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2002-08-26|TERII   |2002-08-22|2002-08-21|6430130|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2002-10-15|TERII   |2002-10-08|2002-10-07|6450021|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2003-07-14|PATTIEV |2003-07-11|2003-07-10|6630078|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2003-11-24|SERENAD |2003-11-19|2003-11-19|6640110|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2004-03-11|PATTIEV |2004-02-23|2004-02-20|6690137|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2004-04-27|CHERYLD |2004-04-20|2004-04-19|6780226|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2004-06-07|CHERYLD |2004-06-01|2004-05-28|6810043|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2004-07-08|SERENAD |2004-07-01|2004-06-30|6820159|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2004-09-13|CORIEJ  |2004-09-07|2004-09-03|6840109|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2004-09-13|CORIEJ  |2004-09-07|2004-09-03|6840110|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2004-11-08|SERENAD |2004-11-02|2004-11-01|6870210|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2004-12-13|SERENAD |2004-12-07|2004-12-06|6880172|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2004-12-13|SERENAD |2004-12-07|2004-12-06|6880173|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2005-01-18|CORIEJ  |2005-01-10|2005-01-07|6900166|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2005-03-07|CORIEJ  |2005-03-01|2005-02-28|6930246|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|2005-03-07|CORIEJ  |2005-03-02|2005-02-28|6930247|C|          ||
NE STATE BANK OF OMAHA|99CUA00202|1999-04-12|        |1996-09-06|1996-09-05|4820226|C|          ||
NE STATE BANK OF OMAHA|99CUA00202|2002-03-25|TERII   |2002-03-20|2002-03-19|6340205|C|          ||
NE STATE BANK OF OMAHA|99CUA00202|2002-12-16|SERENAD |2002-12-10|2002-12-09|6470231|C|          ||
NE STATE BANK OF OMAHA|99CUA00202|2003-02-10|SERENAD |2003-02-04|2003-02-03|6510045|C|          ||
NE STATE BANK OF OMAHA|99CUA00202|2003-02-24|SERENAD |2003-02-19|2003-02-18|6510153|C|          ||
NE STATE BANK OF OMAHA|99CUA00202|2003-06-10|SERENAD |2003-06-03|2003-06-02|6620153|C|          ||
FRASER STRYKER PC LLO|99CUA00203|1999-04-12|        |1994-11-15|1995-08-30|4370080|C|          ||
FRASER STRYKER PC LLO|99CUA00203|1999-04-12|        |1996-04-08|1996-04-19|4730219|C|          ||
FRASER STRYKER PC LLO|99CUA00203|1999-04-12|        |1996-06-05|1996-06-05|4780234|C|          ||
FRASER STRYKER PC LLO|99CUA00203|1999-04-12|        |1997-03-07|1997-03-06|4950177|C|          ||
FRASER STRYKER PC LLO|99CUA00203|1999-04-12|        |1997-05-07|1997-05-05|5080153|C|          ||
FRASER STRYKER PC LLO|99CUA00203|1999-04-12|        |1997-06-06|1997-06-05|5100076|C|          ||
FRASER STRYKER PC LLO|99CUA00203|1999-04-12|        |1997-06-19|1997-06-18|5100249|C|          ||
FRASER STRYKER PC LLO|99CUA00203|1999-04-12|        |1997-07-08|1997-07-07|5110122|C|          ||
FRASER STRYKER PC LLO|99CUA00203|1999-04-12|        |1997-11-12|1997-11-11|5130216|C|          ||
FRASER STRYKER PC LLO|99CUA00203|1999-04-12|        |1998-02-03|1998-02-02|5210050|C|          ||
FRASER STRYKER PC LLO|99CUA00203|1999-04-12|        |1998-05-11|1998-05-08|5370127|C|          ||
FRASER STRYKER PC LLO|99CUA00203|1999-04-12|        |1998-10-13|1998-10-13|5470111|C|          ||
FRASER STRYKER PC LLO|99CUA00203|1999-04-12|        |1998-11-10|1998-11-09|5520180|C|          ||
FRASER STRYKER PC LLO|99CUA00203|1999-04-12|        |1998-12-30|1998-12-29|5540127|C|          ||
FRASER STRYKER PC LLO|99CUA00203|1999-09-13|SHELLYS |1999-09-08|1999-09-07|5750177|C|          ||
FRASER STRYKER PC LLO|99CUA00203|2000-04-25|KIMH    |2000-04-20|2000-04-19|5920046|C|          ||
FRASER STRYKER PC LLO|99CUA00203|2001-02-21|KAREN   |2001-02-14|2001-02-12|6050124|C|          ||
FRASER STRYKER PC LLO|99CUA00203|2001-04-12|KAREN   |2001-04-02|2001-03-29|6150192|C|          ||
FRASER STRYKER PC LLO|99CUA00203|2001-05-29|SERENAD |2001-05-25|2001-05-24|6190003|C|          ||
FRASER STRYKER PC LLO|99CUA00203|2002-02-11|TERII   |2002-02-07|2002-02-08|6270209|C|          ||
FRASER STRYKER PC LLO|99CUA00203|2002-06-24|TERII   |2002-06-21|2002-06-20|6410226|C|          ||
FRASER STRYKER PC LLO|99CUA00203|2002-08-26|TERII   |2002-08-21|2002-08-20|6430131|C|          ||
FRASER STRYKER PC LLO|99CUA00203|2002-08-30|TERII   |2002-08-28|2002-08-27|6430156|C|          ||
FRASER STRYKER PC LLO|99CUA00203|2004-03-03|PATTIEV |2004-02-09|2004-02-06|6680132|C|          ||
FRASER STRYKER PC LLO|99CUA00203|2004-03-11|PATTIEV |2004-02-24|2004-02-23|6690138|C|          ||
FRASER STRYKER PC LLO|99CUA00203|2004-04-27|CHERYLD |2004-04-22|2004-04-21|6780228|C|          ||
FRASER STRYKER PC LLO|99CUA00203|2004-08-02|SERENAD |2004-07-26|2004-07-23|6830107|C|          ||
FRASER STRYKER PC LLO|99CUA00203|2004-09-20|CORIEJ  |2004-09-15|2004-09-14|6840167|C|          ||
FRASER STRYKER PC LLO|99CUA00203|2004-10-13|CORIEJ  |2004-10-05|2004-10-04|6850192|C|          ||
FRASER STRYKER PC LLO|99CUA00203|2004-12-06|SERENAD |2004-12-02|2004-12-01|6880134|C|          ||
FRASER STRYKER PC LLO|99CUA00203|2004-12-27|PATTIEV |2004-12-22|2004-12-21|6890013|C|          ||
FRASER STRYKER PC LLO|99CUA00203|2005-01-18|CORIEJ  |2005-01-14|2005-01-13|6900167|C|          ||
FRASER STRYKER PC LLO|99CUA00203|2005-02-24|CORIEJ  |2005-02-02|2005-02-01|6920103|C|          ||
FRASER STRYKER PC LLO|99CUA00203|2005-02-24|CORIEJ  |2005-02-18|2005-02-17|6930064|C|          ||
FRASER STRYKER PC LLO|99CUA00203|2005-02-28|CORIEJ  |2005-02-23|2005-02-22|6930112|C|          ||
FRASER STRYKER PC LLO|99CUA00203|2005-02-28|CORIEJ  |2005-02-24|2005-02-22|6930113|C|          ||
SURGICAL IMAGES, P.C.|99CUA00204|1999-04-12|        |1998-10-09|1998-10-08|5460162|C|          ||
MARSHALL-HEATH COMPANY II|99CUA00205|1999-04-12|        |1996-08-28|1996-08-27|4820190|C|          ||
MARSHALL-HEATH COMPANY II|99CUA00205|1999-04-12|        |1997-02-27|1997-02-26|4950006|C|          ||
MARSHALL-HEATH COMPANY II|99CUA00205|1999-04-12|        |1997-04-04|1997-04-03|5040098|C|          ||
MARSHALL-HEATH COMPANY II|99CUA00205|1999-04-12|        |1997-04-29|1997-04-28|5070233|C|          ||
MARSHALL-HEATH COMPANY II|99CUA00205|1999-04-12|        |1998-01-30|1998-01-29|5190071|C|          ||
KUTAK ROCK LLP |99CUA00206|1999-04-12|        |1996-10-30|1996-10-29|4860205|C|          ||
KUTAK ROCK LLP |99CUA00206|1999-04-12|        |1997-03-12|1997-03-11|4960243|C|          ||
KUTAK ROCK LLP |99CUA00206|1999-04-12|        |1997-04-07|1997-04-03|5050086|C|          ||
KUTAK ROCK LLP |99CUA00206|1999-04-12|        |1997-04-16|1997-04-15|5060028|C|          ||
KUTAK ROCK LLP |99CUA00206|1999-04-12|        |1997-04-21|1997-04-18|5060162|C|          ||
KUTAK ROCK LLP |99CUA00206|1999-04-12|        |1997-05-07|1997-05-05|5080170|C|          ||
KUTAK ROCK LLP |99CUA00206|1999-04-12|        |1998-11-02|1998-10-29|5520036|C|          ||
KUTAK ROCK LLP |99CUA00206|2000-05-15|SERENAD |2000-05-09|2000-05-08|5940061|C|          ||
KUTAK ROCK LLP |99CUA00206|2002-07-05|TERII   |2002-07-01|2002-06-28|6420174|C|          ||
KUTAK ROCK LLP |99CUA00206|2004-03-03|PATTIEV |2004-02-11|2004-02-10|6680116|C|          ||
KUTAK ROCK LLP |99CUA00206|2005-03-07|CORIEJ  |2005-03-03|2005-03-02|6940007|P|          ||
INACOM CORPORATION|99CUA00207|1999-04-12|        |1997-04-22|1997-04-21|5060160|C|          ||
INACOM CORPORATION|99CUA00207|1999-04-12|        |1998-08-05|1998-08-03|5420214|C|          ||
INACOM CORPORATION|99CUA00207|1999-04-12|        |1999-01-12|1999-01-11|5560132|C|          ||
INACOM CORPORATION|99CUA00207|1999-05-17|SHELLYS |1999-05-12|1999-05-10|5720151|C|          ||
INACOM CORPORATION|99CUA00207|1999-07-26|SHELLYS |1999-07-23|1999-07-22|5740196|C|          ||
INACOM CORPORATION|99CUA00207|1999-07-26|SHELLYS |1999-07-23|1999-07-22|5740197|C|          ||
FLINN PAVING CO., INC.|99CUA00210|1999-04-12|        |1996-05-16|1996-05-24|4770120|C|          ||
FLINN PAVING CO., INC.|99CUA00210|1999-04-12|        |1997-03-07|1997-03-06|4950174|C|          ||
HORGAN DEVELOPMENT COMPANY|99CUA00211|1999-04-12|        |1996-04-08|1996-04-24|4730227|C|          ||
HORGAN DEVELOPMENT COMPANY|99CUA00211|2001-02-05|KAREN   |2001-01-10|2001-01-08|6030020|C|          ||
BROADMOOR DEVELOPMENT CO., INC.|99CUA00212|2000-05-22|SERENAD |2000-05-16|2000-05-15|5940174|C|          ||
BROADMOOR DEVELOPMENT CO., INC.|99CUA00212|2001-06-11|PATTIEV |2001-06-07|2001-06-06|6190124|C|          ||
DAN WITT BUILDERS, INC.|99CUA00213|1999-04-12|        |1996-03-22|1996-03-26|4660135|C|          ||
DAN WITT BUILDERS, INC.|99CUA00213|1999-04-12|        |1996-05-31|1996-05-31|4780117|C|          ||
DAN WITT BUILDERS, INC.|99CUA00213|1999-04-12|        |1996-09-12|1996-09-11|4830048|C|          ||
DAN WITT BUILDERS, INC.|99CUA00213|2001-04-06|KAREN   |2001-03-26|2001-03-19|6130181|C|          ||
DAN WITT BUILDERS, INC.|99CUA00213|2001-05-21|SERENAD |2001-05-14|2001-05-09|6180219|C|          ||
DAN WITT BUILDERS, INC.|99CUA00213|2002-04-01|TERII   |2002-03-25|2002-03-22|6360076|C|          ||
DAN WITT BUILDERS, INC.|99CUA00213|2002-08-05|TERII   |2002-07-30|2002-07-29|6430048|C|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1989-04-10|1996-05-30|2870013|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1989-05-04|1996-05-30|2880191|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1989-06-05|1996-05-30|2900133|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1993-05-10|1996-05-30|3980087|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1994-04-06|1996-05-30|4210214|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1994-05-04|1996-05-30|4250215|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1994-10-06|1996-05-30|4320212|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1994-11-03|1996-05-30|4360098|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1995-03-03|1996-05-30|4430157|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1995-07-06|1996-05-30|4560104|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1995-11-03|1996-05-30|4570218|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1996-05-03|1996-05-30|4760002|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1996-11-04|1996-11-01|4880038|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1997-05-05|1997-05-02|5080204|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1997-06-03|1997-06-02|5100112|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1997-06-05|1997-06-04|5100113|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1997-07-03|1997-07-02|5110104|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1997-09-04|1997-09-02|5120129|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1997-10-03|1997-10-01|5130026|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1997-11-06|1997-11-05|5130198|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1997-12-02|1997-12-01|5140063|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1998-03-04|1998-03-02|5270051|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1998-04-02|1998-04-01|5310131|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1998-05-04|1998-05-01|5360157|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1998-08-04|1998-08-03|5420242|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1998-10-05|1998-10-02|5470033|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-04-12|        |1998-11-03|1998-11-02|5520091|P|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-07-06|SHELLYS |1999-07-02|1999-07-01|5740089|C|          ||
WALSH, FULLENKAMP & DOYLE|99CUA00214|1999-10-12|SERENAD |1999-10-05|1999-10-04|5760039|C|          ||
MALLARD SAND & GRAVEL CO. / OMG MIDWEST|99CUA00215|1999-04-12|        |1996-06-05|1996-06-10|4790002|C|          ||
MALLARD SAND & GRAVEL CO. / OMG MIDWEST|99CUA00215|2005-02-24|SERENAD |2005-01-24|2005-01-20|6910166|C|          ||
MALLARD SAND & GRAVEL CO. / OMG MIDWEST|99CUA00215|2005-03-07|CORIEJ  |2005-03-03|2005-03-02|6940012|C|          ||
MAENNER CO.|99CUA00216|1999-04-12|        |1984-01-26|1984-01-26|1520172|C|          ||
MAENNER CO.|99CUA00216|1999-04-12|        |1986-04-18|1986-04-18|2080093|C|          ||
MAENNER CO.|99CUA00216|1999-04-12|        |1986-07-24|1986-07-24|2160129|C|          ||
MAENNER CO.|99CUA00216|1999-04-12|        |1987-08-12|1987-08-12|2450030|C|          ||
MAENNER CO.|99CUA00216|1999-04-12|        |1987-08-18|1987-08-18|2450054|C|          ||
MAENNER CO.|99CUA00216|1999-04-12|        |1996-04-08|1996-04-19|4730233|C|          ||
MAENNER CO.|99CUA00216|1999-04-12|        |1997-03-27|1997-03-26|5010099|C|          ||
MID-AMERICA EXPOSITIONS, INC.|99CUA00217|1999-04-12|        |1996-05-31|1996-05-31|4780099|C|          ||
MID-AMERICA EXPOSITIONS, INC.|99CUA00217|1999-04-12|        |1996-10-17|1996-10-16|4840245|C|          ||
MID-AMERICA EXPOSITIONS, INC.|99CUA00217|1999-04-12|        |1997-03-13|1997-03-12|4960247|C|          ||
MID-AMERICA EXPOSITIONS, INC.|99CUA00217|1999-04-12|        |1997-09-18|1997-09-17|5120207|C|          ||
MID-AMERICA EXPOSITIONS, INC.|99CUA00217|1999-04-12|        |1997-11-13|1997-11-11|5130230|C|          ||
MID-AMERICA EXPOSITIONS, INC.|99CUA00217|1999-04-12|        |1998-05-13|1998-05-12|5370142|C|          ||
MID-AMERICA EXPOSITIONS, INC.|99CUA00217|1999-04-12|        |1998-10-05|1998-10-02|5460230|C|          ||
MID-AMERICA EXPOSITIONS, INC.|99CUA00217|1999-10-25|SERENAD |1999-10-14|1999-10-12|5760062|C|          ||
MID-AMERICA EXPOSITIONS, INC.|99CUA00217|2000-06-07|SERENAD |1999-11-22|1999-11-18|0      |C|          ||
MID-AMERICA EXPOSITIONS, INC.|99CUA00217|2000-04-19|KIMH    |2000-04-10|2000-04-07|5901234|C|          ||
MID-AMERICA EXPOSITIONS, INC.|99CUA00217|2004-02-25|PATTIEV |2004-02-02|2004-01-30|6670237|C|          ||
OMNIUM WORLDWIDE (FORMERLY ACCENT SERVICE)|99CUA00218|1999-04-12|        |1986-02-27|1986-02-27|1970124|C|          ||
OMNIUM WORLDWIDE (FORMERLY ACCENT SERVICE)|99CUA00218|1999-04-12|        |1996-10-22|1996-10-21|4850087|C|          ||
OMNIUM WORLDWIDE (FORMERLY ACCENT SERVICE)|99CUA00218|1999-04-12|        |1997-04-10|1997-04-03|5050101|C|          ||
OMNIUM WORLDWIDE (FORMERLY ACCENT SERVICE)|99CUA00218|1999-04-12|        |1997-06-05|1997-06-04|5100101|C|          ||
OMNIUM WORLDWIDE (FORMERLY ACCENT SERVICE)|99CUA00218|1999-04-12|        |1997-06-18|1997-06-17|5110006|C|          ||
OMNIUM WORLDWIDE (FORMERLY ACCENT SERVICE)|99CUA00218|1999-04-12|        |1997-10-07|1997-10-06|5130057|C|          ||
OMNIUM WORLDWIDE (FORMERLY ACCENT SERVICE)|99CUA00218|1999-04-12|        |1998-02-12|1998-02-10|5220149|C|          ||
OMNIUM WORLDWIDE (FORMERLY ACCENT SERVICE)|99CUA00218|1999-04-12|        |1998-05-11|1998-05-08|5370146|C|          ||
OMNIUM WORLDWIDE (FORMERLY ACCENT SERVICE)|99CUA00218|1999-04-12|        |1998-08-06|1998-08-07|5420229|C|          ||
OMNIUM WORLDWIDE (FORMERLY ACCENT SERVICE)|99CUA00218|1999-04-12|        |1998-09-10|1998-09-09|5440097|C|          ||
OMNIUM WORLDWIDE (FORMERLY ACCENT SERVICE)|99CUA00218|1999-04-12|        |1999-01-11|1999-01-09|5560140|C|          ||
OMNIUM WORLDWIDE (FORMERLY ACCENT SERVICE)|99CUA00218|1999-05-24|SHELLYS |1999-05-17|1999-05-14|5730009|C|          ||
OMNIUM WORLDWIDE (FORMERLY ACCENT SERVICE)|99CUA00218|1999-12-20|KIMH    |1999-12-13|1999-12-10|5770091|C|          ||
OMNIUM WORLDWIDE (FORMERLY ACCENT SERVICE)|99CUA00218|2000-05-22|SERENAD |2000-05-16|2000-05-15|5940185|C|          ||
OMNIUM WORLDWIDE (FORMERLY ACCENT SERVICE)|99CUA00218|2001-02-05|KAREN   |2001-01-02|2000-12-29|6020138|C|          ||
OMNIUM WORLDWIDE (FORMERLY ACCENT SERVICE)|99CUA00218|2001-04-06|KAREN   |2001-03-30|2001-03-29|6130174|C|          ||
OMNIUM WORLDWIDE (FORMERLY ACCENT SERVICE)|99CUA00218|2001-09-17|TERII   |2001-09-10|2001-09-05|6210164|C|          ||
FARRIS ENGINEERING INC.|99CUA00219|1999-04-12|        |1997-03-07|1997-03-06|4950173|C|          ||
E & A CONSULTING GROUP, INC.                |99CUA00220|1999-04-12|        |1989-03-14|1989-03-14|2810161|C|          ||
E & A CONSULTING GROUP, INC.                |99CUA00220|1999-04-12|        |1989-05-10|1989-05-10|2890019|C|          ||
E & A CONSULTING GROUP, INC.                |99CUA00220|1999-04-12|        |1990-01-26|1990-01-26|2970179|C|          ||
E & A CONSULTING GROUP, INC.                |99CUA00220|1999-04-12|        |1991-06-14|1991-06-13|3500090|C|          ||
E & A CONSULTING GROUP, INC.                |99CUA00220|1999-04-12|        |1991-10-11|1991-10-10|3520115|C|          ||
E & A CONSULTING GROUP, INC.                |99CUA00220|1999-04-12|        |1991-11-15|1991-11-14|3530030|C|          ||
E & A CONSULTING GROUP, INC.                |99CUA00220|1999-04-12|        |1993-02-08|1993-02-09|3860006|C|          ||
E & A CONSULTING GROUP, INC.                |99CUA00220|1999-04-12|        |1993-03-26|1993-03-29|3920185|C|          ||
