Form A1 ID Number|Date Received|Candidate ID|Candidate Last Name|Candidate First Name|Candidate Middle Initial|Support/Oppose|Office Sought|Office Title|Office Description
14CAC01873|2014-02-25|07FIS10883|JANSSEN|CHARLIE||0|AUDITOR OF PUBLIC ACCOUNTS|AUDITOR OF PUBLIC ACCOUNTS|AUDITOR OF PUBLIC ACCOUNTS
13CAC01787|2013-09-25|07FIS10883|JANSSEN|CHARLIE||0|GOVERNOR|GOVERNOR|GOVERNOR
07CAC01035|2007-08-23|07FIS10897|NORDQUIST|JEREMIAH||0|07|07|LEGISLATURE
10CAC01427|2010-04-07|10FIS11613|SCHWARZ|PAUL|M|0|COUNTY SHERIFF|COUNTY SHERIFF|DAWSON
10CAC01425|2010-04-02|10FIS11652|RAYBOULD|JANE|M|0|COUNTY COMMISSIONER DIST. #01|COUNTY COMMISSIONER DIST. #01|LANCASTER
15CAC02035|2015-01-07|10FIS11652|RAYBOULD|JANE|M|0|CITY COUNCIL DISTRICT #03|CITY COUNCIL DISTRICT #03|LINCOLN
10CAC01412|2010-03-31|10FIS11667|THOMPSON|JAMES|W|0|COUNTY COMMISSIONER DIST. #02|COUNTY COMMISSIONER DIST. #02|SARPY
10CAC01442|2010-04-21|10FIS12021|FEY|MARIAN||0|BOARD OF EDUCATION DIST. #01|BOARD OF EDUCATION DIST. #01|OMAHA
09CAC01388|2009-11-04|09FIS11559|NESBITT|TOM |E|0|STATE TREASURER|STATE TREASURER|STATE TREASURER
10CAC01395|2010-01-11|09FIS11561|WOODLE|MARC|V|0|COUNTY ASSESSOR|COUNTY ASSESSOR|SARPY
09CAC01389|2009-11-16|09FIS11562|PIERCE|KRIS|J|0|SECRETARY OF STATE|SECRETARY OF STATE|SECRETARY OF STATE
09CAC01390|2009-11-16|09FIS11563|STEBBING|ANDY|F|0|COUNTY TREASURER|COUNTY TREASURER|LANCASTER
14CAC02032|2014-12-04|09FIS11563|STEBBING|ANDY|F|0|MAYOR|MAYOR|LINCOLN
10CAC01433|2010-04-12|10FIS12012|SLOSBURG|MARTHA||0|DIST. 66 SCHOOL BOARD AT LARGE|DIST. 66 SCHOOL BOARD AT LARGE|OMAHA
10CAC01436|2010-04-29|10FIS12023|RAYMAN|REBECCA|J|0|22|22|LEGISLATURE
10CAC01474|2010-06-28|10FIS12032|HAZARD|PAUL||0|CITY COUNCIL|CITY COUNCIL|KEARNEY
11CAC01580|2011-06-07|10FIS12025|MULLIGAN|THOMAS|M|0|CITY COUNCIL DISTRICT #07|CITY COUNCIL DISTRICT #07|OMAHA
10CAC01466|2010-05-21|10FIS11595|KNABE|JOHN|W|0|30|30|LEGISLATURE
10CAC01405|2010-02-19|10FIS11714|LILLIS|JOHN||0|12|12|LEGISLATURE
10CAC01409|2010-02-26|10FIS11721|LAKERS|MARK|A|0|GOVERNOR|GOVERNOR|GOVERNOR
10CAC01478|2010-07-26|10FIS11724|DORCEY|PATRICK|J|0|COUNTY SHERIFF|COUNTY SHERIFF|SEWARD
10CAC01481|2010-08-11|10FIS11738|LOUDERBACK|NATHANIEL|J|0|02|02|LEGISLATURE
10CAC01406|2010-02-23|10FIS11740|LARSON|TYSON|R|0|40|40|LEGISLATURE
10CAC01455|2010-05-04|10FIS11741|BOSSHART|DEBRA|A|0|16|16|LEGISLATURE
10CAC01408|2010-02-24|10FIS11752|OVERMAN|MARK|L|0|COUNTY SHERIFF|COUNTY SHERIFF|SCOTTS BLUFF
10CAC01440|2010-04-19|10FIS11753|BRASCH|LYDIA|N|0|16|16|LEGISLATURE
10CAC01486|2010-10-01|10FIS11781|BUTCHER|GREGORY |A|0|COUNTY COMMISSIONER DIST. #05|COUNTY COMMISSIONER DIST. #05|LANCASTER
10CAC01479|2010-08-04|10FIS11684|MCINTYRE|DENNIS|J|0|08|08|STATE BOARD OF EDUCATION
10CAC01424|2010-04-02|10FIS11685|O'HOLLERAN|MOLLY  |S|0|07|07|STATE BOARD OF EDUCATION
10CAC01417|2010-03-23|09FIS11545|MCCARTNEY|JANET|M|0|COUNTY COMMISSIONER DIST. #02|COUNTY COMMISSIONER DIST. #02|CASS
09CAC01386|2009-10-27|09FIS11551|SANDERS|RITA|G|0|MAYOR|MAYOR|BELLEVUE
14CAC01948|2014-05-12|09FIS11551|SANDERS|RITA|G|0|MAYOR|MAYOR|BELLEVUE
10CAC01512|2010-11-01|10FIS11586|JENSON|JOHN|D|0|COUNTY SHERIFF|COUNTY SHERIFF|CHEYENNE
10CAC01392|2010-01-08|10FIS11588|HARR|BURKE|J|0|08|08|LEGISLATURE
10CAC01437|9999-12-31|10FIS11610|MCCORMICK|DENNIS|L|0|COUNTY SUPERVISOR DISTRICT #04|COUNTY SUPERVISOR DISTRICT #04|WASHINGTON
12CAC01651|2012-04-10|10FIS11637|GETZSCHMAN|SCOTT||0|MAYOR|MAYOR|FREMONT
10CAC01410|2010-03-02|10FIS11697|SMITH|JIM   (#14)||0|14|14|LEGISLATURE
11CAC01571|2011-03-10|10FIS11703|WRIGHT|CHAD|W|0|CITY COUNCIL DISTRICT #04|CITY COUNCIL DISTRICT #04|LINCOLN
10CAC01403|2010-02-18|10FIS11710|REAM|RICHARD|J|0|08|08|LEGISLATURE
10CAC01488|2010-10-04|10FIS12062|COOK|JUSTIN|J|0|COUNTY ATTORNEY|COUNTY ATTORNEY|SAUNDERS
10CAC01509|2010-10-29|10FIS12069|THALLAS|NICHOLAS|L|0|COUNTY SHERIFF|COUNTY SHERIFF|WASHINGTON
10CAC01490|2010-10-04|10FIS12082|FRIESEN|JOSH||0|MIDDLE REPUBLICAN AT LARGE|MIDDLE REPUBLICAN AT LARGE|NATURAL RESOURCE DISTRICT
11CAC01555|2011-04-14|10FIS12098|BLOOMFIELD|DAVID|F|0|17|17|LEGISLATURE
11CAC01566|2011-02-18|11FIS12123|BUFFINGTON|TAMMY|S|0|MAYOR|MAYOR|LINCOLN
11CAC01575|2011-03-25|11FIS12137|KOSMICKI|BOBBI|J|0|CITY COUNCIL DISTRICT #02|CITY COUNCIL DISTRICT #02|LINCOLN
15CAC02071|2015-03-13|11FIS12171|WISHART|ANNA||0|27|27|LEGISLATURE
15CAC02071|1900-01-01|11FIS12171|WISHART|ANNA||0|27|27|LEGISLATURE
14CAC01864|2011-04-05|11FIS12171|WISHART|ANNA||0|AIRPORT AUTHORITY|AIRPORT AUTHORITY|LINCOLN
12CAC01721|2012-10-12|11FIS12181|HENRY|DANIEL|D|0|COUNTY COMMISSIONER DIST. #04|COUNTY COMMISSIONER DIST. #04|CASS
11CAC01588|2011-07-19|11FIS12183|MURANTE|JOHN||0|49|49|LEGISLATURE
12CAC01722|2012-10-12|11FIS12190|WARSING|JOHN|A|0|COUNTY COMMISSIONER DIST. #01|COUNTY COMMISSIONER DIST. #01|CASS
11CAC01591|2011-09-15|11FIS12194|CARTER|RICHARD||0|45|45|LEGISLATURE
11CAC01596|2011-10-24|11FIS12202|BOLZ|KATE|J|0|29|29|LEGISLATURE
11CAC01598|2011-12-09|11FIS12205|LAMBERT|ROBERT|P|0|02|02|LEGISLATURE
11CAC01600|2011-12-07|11FIS12210|HARTNETT|JAMES RONALD||0|17|17|LEGISLATURE
12CAC01670|2012-04-25|12FIS12228|CURTISS|BROOK|D|0|41|41|LEGISLATURE
12CAC01663|2012-04-16|12FIS12231|LARSON|ROBYN|J|0|02|02|LEGISLATURE
12CAC01662|2012-04-16|12FIS12237|FISH|ERICA||0|09|09|LEGISLATURE
12CAC01658|2012-04-12|12FIS12238|KINTNER|WILLIAM|K|0|02|02|LEGISLATURE
12CAC01626|2012-03-07|12FIS12242|ZIMMERMAN|LARRY|D|0|29|29|LEGISLATURE
12CAC01620|2012-02-02|12FIS12245|AMUNDSON|ROMA|B|0|COUNTY COMMISSIONER DIST. #04|COUNTY COMMISSIONER DIST. #04|LANCASTER
12CAC01621|2012-02-06|12FIS12248|SEILER|LES|R|0|33|33|LEGISLATURE
12CAC01614|2012-01-25|12FIS12249|NAUMANN|DARL||0|COUNTY COMMISSIONER DIST. #04|COUNTY COMMISSIONER DIST. #04|LANCASTER
12CAC01632|2012-03-16|12FIS12261|CORBIN|DAVID|E|0|METROPOLITIAN SUBDIVISION|METROPOLITIAN SUBDIVISION|OMAHA PUBLIC POWER DISTRICT
12CAC01640|2012-04-02|12FIS12278|CARLISLE|BRENDA|L|0|COUNTY COMMISSIONER DIST. #04|COUNTY COMMISSIONER DIST. #04|SARPY
12CAC01629|2012-03-13|12FIS12306|PILLEN |JAMES|D|0|03|03|BOARD OF REGENTS
12CAC01644|2012-04-04|12FIS12310|MICHAELIS|KYLE|L|0|27|27|LEGISLATURE
10CAC01490|2010-10-04|10FIS12081|NELSON|DAN||0|MIDDLE REPUBLICAN AT LARGE|MIDDLE REPUBLICAN AT LARGE|NATURAL RESOURCE DISTRICT
12CAC01730|2012-10-10|10FIS12081|NELSON|DAN||0|MIDDLE REPUBLICAN AT LARGE|MIDDLE REPUBLICAN AT LARGE|NATURAL RESOURCE DISTRICT
10CAC01506|2010-10-27|10FIS12091|ALLEN|CINDI|L|0|07|07|STATE BOARD OF EDUCATION
10CAC01513|2010-11-02|10FIS12093|KLEEB|JANE|F|0|SCHOOL BOARD|SCHOOL BOARD|HASTINGS
10CAC01514|2010-11-02|10FIS12094|SCHUSTER|DENNIS||0|MAYOR|MAYOR|BEATRICE
10CAC01421|2010-03-31|11FIS12153|WRIGHT|CHAD||0|46|46|LEGISLATURE
12CAC01615|2012-01-27|11FIS12199|ASHFORD|ANN|F|0|08|08|BOARD OF REGENTS
12CAC01609|2012-01-18|12FIS12221|CRAWFORD|SUE||0|45|45|LEGISLATURE
12CAC01666|2012-04-17|12FIS12334|ASHFORD|TIMOTHY|L|0|13|13|LEGISLATURE
12CAC01666|2012-05-24|12FIS12334|ASHFORD|TIMOTHY|L|0|13|13|LEGISLATURE
13CAC01772|2013-02-22|12FIS12334|ASHFORD|TIMOTHY|L|0|CITY COUNCIL DISTRICT #02|CITY COUNCIL DISTRICT #02|OMAHA
12CAC01647|2012-04-05|12FIS12335|RAIMONDO|ANTHONY|F|0|03|03|BOARD OF REGENTS
12CAC01628|2012-03-09|12FIS12345|JONES|MICHAEL|E|0|05|05|BOARD OF REGENTS
12CAC01634|2012-03-20|12FIS12351|PETERSEN|MICHAEL||0|15|15|LEGISLATURE
12CAC01660|2012-04-12|12FIS12361|LUETCHENS|MELVIN|H|0|02|02|LEGISLATURE
12CAC01686|2012-05-18|12FIS12457|WISE|RACHEL||0|03|03|STATE BOARD OF EDUCATION
10CAC01491|2010-10-04|10FIS12074|STINSON|BLAINE||0|MIDDLE REPUBLICAN AT LARGE|MIDDLE REPUBLICAN AT LARGE|NATURAL RESOURCE DISTRICT
10CAC01491|2010-10-04|10FIS12075|HOYT|BILL||0|MIDDLE REPUBLICAN AT LARGE|MIDDLE REPUBLICAN AT LARGE|NATURAL RESOURCE DISTRICT
10CAC01491|2010-10-04|10FIS12077|PALIC|JOHN||0|MIDDLE REPUBLICAN AT LARGE|MIDDLE REPUBLICAN AT LARGE|NATURAL RESOURCE DISTRICT
10CAC01490|2010-10-04|10FIS12080|FORNOFF|KEVIN||0|MIDDLE REPUBLICAN AT LARGE|MIDDLE REPUBLICAN AT LARGE|NATURAL RESOURCE DISTRICT
10CAC01490|2010-10-04|10FIS12083|LOOMIS|BENJI||0|MIDDLE REPUBLICAN AT LARGE|MIDDLE REPUBLICAN AT LARGE|NATURAL RESOURCE DISTRICT
12CAC01730|2012-10-10|10FIS12083|LOOMIS|BENJI||0|MIDDLE REPUBLICAN AT LARGE|MIDDLE REPUBLICAN AT LARGE|NATURAL RESOURCE DISTRICT
11CAC01568|2011-02-25|11FIS12127|NELSON|TRAVIS||0|CITY COUNCIL DISTRICT #03|CITY COUNCIL DISTRICT #03|LINCOLN
11CAC01585|2011-07-11|11FIS12179|TURCO|ACELA|R|0|31|31|LEGISLATURE
12CAC01677|1900-01-01|12FIS12257|ENGDAHL|JERRY|D|0|COUNTY SUPERVISOR DISTRICT #06|COUNTY SUPERVISOR DISTRICT #06|PLATTE
12CAC01679|2012-05-04|12FIS12274|HALVORSEN|DAVID |A|0|COUNTY COMMISSIONER DIST. #01|COUNTY COMMISSIONER DIST. #01|LANCASTER
12CAC01687|2012-05-31|12FIS12313|KAUFMAN-MCNAMARA|SUZANNE|D|0|03|03|LEGISLATURE
10CAC01452|2010-05-10|10FIS11799|HUNNICUTT|BRANDON|E|0|34|34|LEGISLATURE
10CAC01434|2010-04-13|10FIS11808|KIMMONS|PAUL|R|0|METROPOLITIAN SUBDIVISION|METROPOLITIAN SUBDIVISION|OMAHA PUBLIC POWER DISTRICT
10CAC01428|2010-04-07|10FIS11836|WARREN|JAMES|E|0|COUNTY COMMISSIONER DIST. #05|COUNTY COMMISSIONER DIST. #05|SARPY
10CAC01422|2010-04-01|10FIS11837|WHITEHEAD|TERESA|L|0|14|14|LEGISLATURE
14CAC01907|2014-04-11|10FIS11855|GROENE|MICHAEL|K|0|42|42|LEGISLATURE
10CAC01491|2010-10-04|10FIS12076|CAPPEL|STEVEN||0|MIDDLE REPUBLICAN AT LARGE|MIDDLE REPUBLICAN AT LARGE|NATURAL RESOURCE DISTRICT
10CAC01490|2010-10-04|10FIS12079|SCHURR|MARTY ||0|MIDDLE REPUBLICAN AT LARGE|MIDDLE REPUBLICAN AT LARGE|NATURAL RESOURCE DISTRICT
10CAC01430|2010-10-13|10FIS12085|HUG|RON||0|AT LARGE|AT LARGE|METROPOLITAN COMMUNITY COLLEGE
11CAC01572|2011-03-21|11FIS12146|MCLEESE STEPHENSON|KATIE||0|SCHOOL BOARD - DIST 06|SCHOOL BOARD - DIST 06|LINCOLN
11CAC01592|2011-09-23|11FIS12198|HOWARD|SARA|E|0|09|09|LEGISLATURE
11CAC01594|2011-10-14|11FIS12201|HILGERS|MIKE||0|21|21|LEGISLATURE
15CAC02093|2015-08-26|11FIS12201|HILGERS|MIKE||0|21|21|LEGISLATURE
14CAC01875|2014-02-28|11FIS12201|HILGERS|MIKE||0|ATTORNEY GENERAL|ATTORNEY GENERAL|ATTORNEY GENERAL
12CAC01605|2012-01-04|11FIS12206|JOHNSON|GERALD|D|0|23|23|LEGISLATURE
11CAC01603|2011-12-15|11FIS12209|KOLOWSKI|RICHARD|L|0|31|31|LEGISLATURE
12CAC01627|2012-03-08|12FIS12236|SMITH|MICHAEL|J|0|29|29|LEGISLATURE
12CAC01636|2012-03-20|12FIS12263|KELLY|DONALD|R|0|COUNTY COMMISSIONER DIST. #01|COUNTY COMMISSIONER DIST. #01|SARPY
12CAC01669|2012-04-23|12FIS12297|DOMINA|JUDY|M|0|39|39|LEGISLATURE
15CAC02084|2015-07-07|06FIS10690|LAMMERS|ROBERT|A|0|37|37|LEGISLATURE
06CAC00868|2006-04-25|06FIS10690|LAMMERS|ROBERT|A|0|CITY COUNCIL|CITY COUNCIL|KEARNEY
10CAC01504|2010-10-26|06FIS10690|LAMMERS|ROBERT|A|0|CITY COUNCIL|CITY COUNCIL|KEARNEY
06CAC00893|2006-05-03|06FIS10692|LINDSAY|AMY||0|AT LARGE|AT LARGE|METROPOLITAN UTILITIES DISTRICT
06CAC00995|2006-10-31|06FIS10756|BROWN|JAMES||0|DISTRICT #02|DISTRICT #02|METROPOLITAN COMMUNITY COLLEGE
07CAC01021|2007-03-13|07FIS10817|EMERY|DOUGLAS|O|0|CITY COUNCIL DISTRICT #01|CITY COUNCIL DISTRICT #01|LINCOLN
07CAC01048|2007-11-07|07FIS10926|GIESE|ROBERT|J|0|17|17|LEGISLATURE
10CAC01435|2010-04-12|07FIS10926|GIESE|ROBERT|J|0|COUNTY TREASURER|COUNTY TREASURER|DAKOTA
08CAC01183|2008-08-20|08FIS11296|FESTERSEN|PETE||0|CITY COUNCIL DISTRICT #01|CITY COUNCIL DISTRICT #01|OMAHA
08CAC01073|2008-01-10|07FIS10936|MOLES|CHRISTOPHER|D|0|07|07|LEGISLATURE
07CAC01051|2007-11-29|07FIS10937|ELMSHAEUSER|KARL|L|0|47|47|LEGISLATURE
15CAC02101|2015-10-09|07FIS10937|ELMSHAEUSER|KARL|L|0|47|47|LEGISLATURE
08CAC01085|2008-02-04|07FIS10960|JEFFERS|JAMES|A|0|21|21|LEGISLATURE
08CAC01320|2008-12-23|08FIS11013|STEINER|WILLIAM|A|0|COUNTY COMMISSIONER DIST. #07|COUNTY COMMISSIONER DIST. #07|DOUGLAS
08CAC01110|2008-05-07|08FIS11024|GEORGE|JAMES|F|0|37|37|LEGISLATURE
08CAC01093|2008-02-22|08FIS11045|REGISTER|RICHARD|B|0|15|15|LEGISLATURE
08CAC01186|2008-09-08|08FIS11301|BLUMENTHAL|JON||0|CITY COUNCIL DISTRICT #05|CITY COUNCIL DISTRICT #05|OMAHA
08CAC01187|2008-09-09|08FIS11303|HEIDEL|JACK||0|LEARNING COMMUNITY #03|LEARNING COMMUNITY #03|OMAHA
10CAC01414|2010-03-10|08FIS11303|HEIDEL|JACK||0|LEARNING COMMUNITY #03|LEARNING COMMUNITY #03|OMAHA
08CAC01188|2008-09-09|08FIS11304|OSBORN|GREG||0|SUBDISTRICT #05|SUBDISTRICT #05|NATURAL RESOURCE DISTRICT
10CAC01398|2010-01-27|09FIS11535|DIERKS|THOMAS|L|0|26|26|LEGISLATURE
10CAC01391|2010-01-04|09FIS11572|WILSON|DENNIS|L|0|COUNTY ENGINEER/SURVEYOR|COUNTY ENGINEER/SURVEYOR|SARPY
10CAC01431|2010-04-27|10FIS11893|TIEMANN|ROBERT|L|0|30|30|LEGISLATURE
14CAC01884|2014-03-21|10FIS11893|TIEMANN|ROBERT|L|0|30|30|LEGISLATURE
10CAC01441|9999-12-31|10FIS11932|CALLAWAY|GLENN|W|0|COUNTY COMMISSIONER DIST. #01|COUNTY COMMISSIONER DIST. #01|SEWARD
10CAC01416|2010-03-22|10FIS11970|SCHINZEL|DAVE||0|OMAHA SCHOOL BOARD - DIST 09|OMAHA SCHOOL BOARD - DIST 09|OMAHA
11CAC01569|2011-02-08|10FIS11974|ESKRIDGE|CARL|B|0|CITY COUNCIL DISTRICT #04|CITY COUNCIL DISTRICT #04|LINCOLN
10CAC01420|2010-03-29|10FIS11979|BLACK|DAVID|P|0|MAYOR|MAYOR|PAPILLION
09CAC01381|2009-09-25|09FIS11528|STENBERG|DON|B|0|STATE TREASURER|STATE TREASURER|STATE TREASURER
09CAC01378|2009-08-28|09FIS11522|EICKMEIER|JOSH||0|MAYOR|MAYOR|SEWARD
09CAC01385|2009-10-08|09FIS11536|BOUCHER|RICHARD|L|0|COUNTY ATTORNEY|COUNTY ATTORNEY|LANCASTER
10CAC01394|2010-01-11|10FIS11592|STEWART|JANET|E|0|SECRETARY OF STATE|SECRETARY OF STATE|SECRETARY OF STATE
14CAC01892|2014-04-02|10FIS11592|STEWART|JANET|E|0|ATTORNEY GENERAL|ATTORNEY GENERAL|ATTORNEY GENERAL
12CAC01713|2012-10-09|12FIS12475|SMITH|SUSAN||0|11|11|LEGISLATURE
12CAC01678|2012-05-02|12FIS12503|JONES|EARL|M|0|43|43|LEGISLATURE
12CAC01676|2012-04-26|12FIS12504|RICHARDS|BILL||0|BELLEVUE CITY COUNCIL|BELLEVUE CITY COUNCIL|BELLEVUE
12CAC01728|2012-10-24|12FIS12516|MOENNING|JOSH||0|CITY COUNCIL|CITY COUNCIL|NORFOLK
12CAC01737|1900-01-01|12FIS12524|CLARK|BRANDON||0|PAPIO MISSOURI SUBDISTRICT #03|PAPIO MISSOURI SUBDISTRICT #03|NATURAL RESOURCE DISTRICT
12CAC01741|1900-01-01|12FIS12528|FRIEDMAN|AMY||0|LEARNING COMMUNITY #04|LEARNING COMMUNITY #04|OMAHA
12CAC01730|2012-10-10|12FIS12530|SHEETS|CLINT||0|MIDDLE REPUBLICAN AT LARGE|MIDDLE REPUBLICAN AT LARGE|NATURAL RESOURCE DISTRICT
12CAC01748|1900-01-01|12FIS12537|MURREN|THAD||0|CITY COUNCIL|CITY COUNCIL|NORFOLK
13CAC01760|1900-01-01|13FIS12551|HAGER|ALLEN||0|LEARNING COMMUNITY #03|LEARNING COMMUNITY #03|OMAHA
13CAC01764|2013-01-22|13FIS12557|MELTON|AIMEE|S|0|CITY COUNCIL DISTRICT #07|CITY COUNCIL DISTRICT #07|OMAHA
13CAC01778|2013-03-20|13FIS12578|MOORE|JEFFREY|S|0|CITY COUNCIL DISTRICT #05|CITY COUNCIL DISTRICT #05|OMAHA
13CAC01780|2013-03-21|13FIS12621|SNOW|MARQUE||0|OMAHA SCHOOL BOARD|OMAHA SCHOOL BOARD|OMAHA
13CAC01784|2013-04-19|13FIS12675|KOLTERMAN|MARK|A|0|24|24|LEGISLATURE
13CAC01785|2013-04-29|13FIS12677|BROWN|JILL||0|OMAHA SCHOOL BOARD|OMAHA SCHOOL BOARD|OMAHA
13CAC01786|2013-05-01|13FIS12678|BERRY|DENNIS ||0|44|44|LEGISLATURE
13CAC01789|2013-05-09|13FIS12680|WILLIAMS|YOLANDA|R|0|OMAHA SCHOOL BOARD - DIST 01|OMAHA SCHOOL BOARD - DIST 01|OMAHA
14CAC01989|2014-10-02|13FIS12691|HAASE|CHUCK|D|0|MAYOR|MAYOR|GRAND ISLAND
14CAC01894|2014-04-04|13FIS12767|HEADLEY|MATTHEW|A|0|COUNTY PUBLIC DEFENDER|COUNTY PUBLIC DEFENDER|MADISON
14CAC01920|2014-04-17|14FIS12806|ROWAN|JACQUELINE|K|0|COUNTY CLERK OF DISTRICT COURT|COUNTY CLERK OF DISTRICT COURT|DAWSON
14CAC01862|2014-01-23|14FIS12822|TESAR|JOSEPH|M|0|18|18|LEGISLATURE
14CAC01882|2014-03-21|14FIS13003|CAVANAUGH|JAMES|P|0|COUNTY COMMISSIONER DIST. #02|COUNTY COMMISSIONER DIST. #02|DOUGLAS
14CAC01931|2014-04-23|14FIS13045|HAUSCHILD|HEATHER|M|0|COUNTY TREASURER|COUNTY TREASURER|SCOTTS BLUFF
14CAC01901|2014-04-10|14FIS13130|MOODY|KENNETH|J|0|COUNTY SHERIFF|COUNTY SHERIFF|DAWSON
14CAC01908|2014-04-14|14FIS13131|LAUBY|DIAN|K|0|COUNTY REGISTER OF DEEDS|COUNTY REGISTER OF DEEDS|DAWSON
12CAC01712|2012-10-05|12FIS12508|TOMPKINS-KIRSHENBAUM|JENNIFER||0|OMAHA SCHOOL BOARD - DIST 12|OMAHA SCHOOL BOARD - DIST 12|OMAHA
12CAC01734|1900-01-01|12FIS12521|MORRISSEY|MARY||0|SCHOOL BOARD DISTRICT #06|SCHOOL BOARD DISTRICT #06|OMAHA
13CAC01763|2013-01-22|13FIS12556|FELLERS|TRENT|J|0|CITY COUNCIL AT LARGE|CITY COUNCIL AT LARGE|LINCOLN
13CAC01805|2013-06-05|13FIS12687|DULIN|JAMES "SCOTT"||0|42|42|LEGISLATURE
13CAC01776|2013-02-11|13FIS12601|DODSON|HAROLD|R|0|CITY COUNCIL AT LARGE|CITY COUNCIL AT LARGE|LINCOLN
13CAC01816|2013-07-16|13FIS12695|MORFELD|ADAM|S|0|46|46|LEGISLATURE
13CAC01827|2013-09-10|13FIS12709|EBKE|LAURA||0|32|32|LEGISLATURE
13CAC01848|2013-12-11|13FIS12743|SPOONER|JUSTIN|Z|0|06|06|LEGISLATURE
13CAC01853|2013-12-19|13FIS12773|CLARK|SAMUEL|E|0|COUNTY COMMISSIONER DIST. #02|COUNTY COMMISSIONER DIST. #02|DOUGLAS
14CAC01858|2014-01-16|14FIS12799|STINNER|JOHN|P|0|48|48|LEGISLATURE
14CAC01896|2014-04-09|14FIS12812|HORN|KEVIN|D|0|COUNTY CLERK OF DISTRICT COURT|COUNTY CLERK OF DISTRICT COURT|BOX BUTTE
14CAC01869|2014-02-12|14FIS12862|HANSEN|MATTHEW|V|0|26|26|LEGISLATURE
15CAC02064|1900-01-01|14FIS12866|CRAIG|KRUSTLE|A|0|NORTH SUBDIVISION|NORTH SUBDIVISION|OMAHA PUBLIC POWER DISTRICT
14CAC01946|2014-05-13|14FIS12888|FUCHTMAN|JODY|L|0|COUNTY CLERK OF DISTRICT COURT|COUNTY CLERK OF DISTRICT COURT|KNOX
14CAC01971|2014-08-26|14FIS12958|COLGAN|DERICK|J|0|COUNTY CLERK|COUNTY CLERK|DODGE
14CAC01937|1900-01-01|14FIS12965|WILTGEN|JOHN|T|0|COUNTY COMMISSIONER AT LARGE|COUNTY COMMISSIONER AT LARGE|LANCASTER
14CAC01937|2014-05-20|14FIS12965|WILTGEN|JOHN|T|0|COUNTY COMMISSIONER AT LARGE|COUNTY COMMISSIONER AT LARGE|LANCASTER
14CAC01899|2014-04-10|14FIS13009|JACKSON|CLARICE|L|0|08|08|STATE BOARD OF EDUCATION
14CAC01938|2014-05-02|14FIS13025|TWOHIG|STEVEN|J|0|COUNTY ATTORNEY|COUNTY ATTORNEY|SAUNDERS
14CAC01932|2014-04-28|14FIS13124|PILLARD|DOUGLAS|A|0|COUNTY ENGINEER/SURVEYOR|COUNTY ENGINEER/SURVEYOR|LANCASTER
12CAC01699|2012-08-23|12FIS12501|TRUEMPER|EDWARD|J|0|CITY COUNCIL DISTRICT #01|CITY COUNCIL DISTRICT #01|OMAHA
12CAC01655|2012-04-10|12FIS12507|NIKKILA|JONATHAN||0|CITY COUNCIL|CITY COUNCIL|KEARNEY
12CAC01735|1900-01-01|12FIS12522|BARATTA|DANYELLE||0|SCHOOL BOARD DISTRICT #08|SCHOOL BOARD DISTRICT #08|OMAHA
12CAC01757|2012-12-20|12FIS12546|PATLAN SR.|VIRGIL|J|0|CITY COUNCIL DISTRICT #04|CITY COUNCIL DISTRICT #04|OMAHA
13CAC01779|2013-03-20|13FIS12586|KLEIN|PHILLIP|E|0|CITY COUNCIL DISTRICT #06|CITY COUNCIL DISTRICT #06|OMAHA
13CAC01779|2013-04-23|13FIS12586|KLEIN|PHILLIP|E|0|CITY COUNCIL DISTRICT #06|CITY COUNCIL DISTRICT #06|OMAHA
14CAC02028|2014-11-13|13FIS12596|MIKOLAJCZYK|MEGAN|N|0|CITY COUNCIL DISTRICT #01|CITY COUNCIL DISTRICT #01|LINCOLN
13CAC01773|2013-03-06|13FIS12596|MIKOLAJCZYK|MEGAN|N|0|CITY COUNCIL AT LARGE|CITY COUNCIL AT LARGE|LINCOLN
13CAC01788|2013-05-08|13FIS12679|MERICA|LACEY||0|OMAHA SCHOOL BOARD|OMAHA SCHOOL BOARD|OMAHA
13CAC01828|2013-09-10|13FIS12708|RICKETTS|JOHN "PETE"||0|GOVERNOR|GOVERNOR|GOVERNOR
14CAC01927|2014-04-21|13FIS12747|WEMHOFF|EDWARD|J|0|COUNTY SHERIFF|COUNTY SHERIFF|PLATTE
14CAC01895|2014-04-04|13FIS12784|MELIA|KYLE|M|0|COUNTY PUBLIC DEFENDER|COUNTY PUBLIC DEFENDER|MADISON
14CAC01876|2014-03-06|14FIS12811|BOWERS|JAMES|M|0|46|46|LEGISLATURE
14CAC01935|2014-04-30|14FIS12828|POUSSON|BARBARA|A|0|COUNTY CLERK OF DISTRICT COURT|COUNTY CLERK OF DISTRICT COURT|SARPY
14CAC01866|2014-02-06|14FIS12885|PETERSON|DOUGLAS|J|0|ATTORNEY GENERAL|ATTORNEY GENERAL|ATTORNEY GENERAL
14CAC01947|2014-05-12|14FIS12993|KNOTT|ROSS|A|0|DIRECTOR|DIRECTOR|NEBRASKA PUBLIC POWER DISTRICT
14CAC01883|2014-03-24|14FIS13014|LATHROP|MATTHEW|A|0|20|20|LEGISLATURE
14CAC02026|2014-10-29|14FIS13187|NEWMAN|CHERYL|G|0|COUNTY CLERK|COUNTY CLERK|PLATTE
