ID|Lobbyist Last Name|Lobbyist First Name|Principal Name|Statement Due|Due Date|Date Filed|Amount|Status|Reduced|Order Signed|Date Paid|Interest Paid
758|Kramer|David|NE Republican Party|Statement of Activity|2002-06-03|2002-06-16|$325.00|REDUCED|$0.00|2002-07-02||
759|Madcharo|Kelly|NE Medical Association|Statement of Activity|2002-06-03|2002-06-17|$350.00|REDUCED|$0.00|2002-06-26||
760|Marcus|Joan|The Arc of Nebraska|Statement of Activity|2002-06-03|2002-06-11|$200.00|PAID|||2002-06-27|
761|Mikkelsen|Brian|NE State Education Association|Statement of Activity|2002-06-03|2002-06-10|$175.00|RED/PAID|$25.00|2002-06-26|2002-06-26|
762|Munguia|Roberto|Burlington Northern Santa Fe|Statement of Activity|2002-06-03|2002-06-16|$235.00|REDUCED|$0.00|2002-03-21||
763|Obermier|Duan|NE State Education Association|Statement of Activity|2002-06-03|2002-06-10|$175.00|RED/PAID|$25.00|2002-06-26|2002-06-26|
764|Peters|William|Lorillard Tobacco Co|Statement of Activity|2002-06-03|2002-06-19|$400.00|REDUCED|$0.00|2002-06-27||
765|Peters|William|Brown & Williams Tobacco Co|Statement of Activity|2002-06-03|2002-06-19|$400.00|REDUCED|$0.00|2002-06-27||
766|Peters|William|Burlington Northern Santa Fe|Statement of Activity|2002-06-03|2002-06-19|$400.00|REDUCED|$0.00|2002-06-27||
767|Peters|William|Golden Rule Insurance Co.|Statement of Activity|2002-06-03|2002-06-19|$400.00|REDUCED|$0.00|2002-06-27||
768|Renner Hood|Jane|NE Humanities Council|Statement of Activity|2002-06-03|2002-06-20|$425.00|REDUCED|$0.00|2002-06-25||
769|Rose|Dian|Willams Companeis|Statement of Activity|2002-06-03|2002-06-20|$425.00|REDUCED|$0.00|2002-06-28||
770|Schimek|Herb|NE State Education Association|Statement of Activity|2002-06-03|2002-06-10|$175.00|PAID|||2002-06-26|
771|Seacrest|Kent|Joint Antelope Valley Authority|Statement of Activity|2002-06-03|2002-06-20|$425.00|REDUCED|$0.00|2002-06-27||
772|Shultz|Jack|Motorcycle Industry Council, Inc.|Statement of Activity|2002-06-03|2002-06-20|$425.00|REDUCED|$0.00|2002-07-08||
773|Skochdopole|Robert|Verizon|Statement of Activity|2002-06-03|2002-06-10|$175.00|REDUCED|$0.00|2002-06-20||
774|Skochdopole|Robert|NE Beef, Ltd.|Statement of Activity|2002-06-03|2002-06-10|$175.00|REDUCED|$0.00|2002-06-20||
775|Skochdopole|Robert|Natl. Assn. Of Independent Insurers|Statement of Activity|2002-06-03|2002-06-10|$175.00|REDUCED|$0.00|2002-06-20||
776|Skochdopole|Robert|Midwest Medical Insurance Company|Statement of Activity|2002-06-03|2002-06-12|$225.00|REDUCED|$0.00|2002-06-20||
777|Skochdopole|Robert|American Herbal Products|Statement of Activity|2002-06-03|2002-06-12|$225.00|REDUCED|$0.00|2002-06-20||
778|Sullivan|J. Scott|NE Credit Union League|Statement of Activity|2002-06-03|2002-06-20|$425.00|PAID|||2002-06-28|
779|Workman|William|AARP Nebraska|Statement of Activity|2002-06-03|2002-06-04|$25.00|REDUCED|$0.00|2002-06-21||
581|Mumgaard|D. Milo|Nebraska Appleseed Center for Laws in the Public I|2nd Quarter Report|2000-07-17|2000-07-27|$250.00|PAID|||2001-05-30|
582|Alberts|Dan|American Corn Growers Association|2nd Quarter Report|2000-07-17|2000-07-31|$350.00|REDUCED|$0.00|2000-08-08||
583|Kruse|Larry|Glaxo Wellcome Inc|2nd Quarter Report|2000-07-17|2000-08-01|$375.00|PAID|||2000-08-15|
584|Elliott|Joseph|Professional Insurance Agents of Nebraska|2nd Quarter Report|2000-07-17|2000-08-02|$400.00|REDUCED|$0.00|2000-08-10||
585|Pallesen|Charles|University of Nebraska|2nd Quarter Report|2000-07-17|2000-08-02|$400.00|REDUCED|$0.00|2000-08-10||
586|Pallesen|Charles|Nebraska Medical Association|2nd Quarter Report|2000-07-17|2000-08-02|$400.00|REDUCED|$0.00|2000-08-10||
587|Ginsburg|Joy|American Cancer Society|2nd Quarter Report|2000-07-17|2000-08-03|$425.00|REDUCED|$0.00|2000-08-07||
588|Pribyl|James||Statement of Activity|2000-05-30|2000-08-02|$750.00|REDUCED|$0.00|2000-08-08||
589|Milder|Ally|Nebraskan's Against Expanded Gambling|2nd Quarter Report|2000-07-17|2000-08-15|$725.00|REDUCED|$0.00|2001-07-13||
590|Prettyman|Keith|Woodmen Accident & Life Company|3rd Quarter Report|2000-10-16|2000-10-19|$75.00|PAID|||2000-11-06|
591|Dugan|Susie|PRIDE-Omaha, Inc.|3rd Quarter Report|2000-10-16|2000-10-20|$100.00|PAID|||2000-10-20|
592|Sigerson|Andrew|Professional Child Care Providers|3rd Quarter Report|2000-10-16|2000-10-19|$75.00|PAID|||2001-03-08|
593|Alberts|Dan|American Corn Growers Assoc.|3rd Quarter Report|2000-10-16|2000-10-19|$75.00|RED/PAID|$25.00|2001-01-02|2001-01-02|
594|Gagne|Robert|Orphan Medical|3rd Quarter Report|2000-10-16|2000-10-24|$200.00|REDUCED|$0.00|2000-11-09||
595|McKenzie|Janis|Nebraska Insurance Federation|3rd Quarter Report|2000-10-16|2000-10-20|$100.00|REDUCED|$0.00|2000-11-13||
596|White|Anna|Orphan Medical|3rd Quarter Report|2000-10-16|2000-10-25|$225.00|REDUCED|$0.00|2000-11-06||
597|Schroeder|William|Alliance of American Insurers|3rd Quarter Report|2000-10-16|2000-10-25|$225.00|PAID|||2000-11-06|
598|Clark|Douglas|Utilicorp United, Inc.|3rd Quarter Report|2000-10-16|2000-10-26|$250.00|PAID|||2000-11-06|
599|Sigerson|Chuck|Nebraska Republican Party|3rd Quarter Report|2000-10-16|2000-10-30|$350.00|PAID|||2000-11-13|
601|Bentjen|Charles|Nebraska Synod, ELCA|3rd Quarter Report|2000-10-16|2000-11-27|$150.00|PAID|||2003-12-11|
602|Ferrell|Beth|NE Association of County Officials|4th Quarter Report|2001-01-16|2001-01-17|$25.00|PAID|||2001-02-26|
603|Menzel|Elaine|NE Association of County Officials|4th Quarter Report|2001-01-16|2001-01-17|$25.00|PAID|||2001-02-26|
604|Nelson|Craig|NE Association of County Officials|4th Quarter Report|2001-01-16|2001-01-17|$25.00|PAID|||2001-02-26|
605|Chermok|Ruth|National Electrical Contractors Association|4th Quarter Report|2001-01-16|2001-01-18|$50.00|PAID|||2001-03-12|
608|Clark|Douglas|Utilicorp United|1st Quarter Report|2001-04-16|2001-04-17|$25.00|PAID|||2001-06-08|
609|Herrin|Sally|Farmers Educational & Cooperative Union of NE|4th Quarter Report|2001-01-16|2001-04-16|$750.00|REDUCED|$0.00|2001-04-16||
610|Kelley|Michael|Valley Lottery II, Inc.|4th Quarter Report|2001-01-16|2001-04-16|$750.00|REDUCED|$0.00|2001-05-25||
611|Meerkatz|Marilyn|Class I's United|1st Quarter Report|2001-04-16|2001-04-18|$50.00|REDUCED|$0.00|2001-05-18||
612|Sands|David|National Audubon Society|4th Quarter Report|2001-01-16|2001-04-18|$750.00|REDUCED|$0.00|2001-05-10||
613|Sigerson|Andrew|Professional Child Care Providers|4th Quarter Report|2001-01-16|2001-04-17|$750.00|PAID|||2002-05-10|
614|Tideman|David|State Farm Insurance Company|4th Quarter Report|2001-01-16|2001-05-08|$750.00|REDUCED|$0.00|2001-05-10||
615|Fox|Deryl|ABATE of Nebraska|1st Quarter Report|2001-04-16|2001-05-23|$750.00|REDUCED|$0.00|2001-06-04||
616|Krueger|Gayle|American Institute of Architects|1st Quarter Report|2001-04-16|2001-04-17|$25.00|REDUCED|$0.00|2001-05-18||
617|Stock|Darrell|Jim Hudson|4th Quarter Report|2001-01-16|2001-04-19|$750.00|REDUCED|$0.00|2001-05-18||
618|Tushar|Danene|Children's Healthcare Services|1st Quarter Report|2001-04-16|2001-05-10|$600.00|REDUCED|$0.00|2001-05-29||
619|Hamer|Patti|League of Women Voters of NE|1st Quarter Report|2001-04-16|2001-04-20|$100.00|REDUCED|$0.00|2001-05-25||
620|Grove|Marvin|ABATE of NE|1st Quarter Report|2001-04-16|2001-05-21|$750.00|REDUCED|$0.00|2003-01-27||
621|Hansen|John|Farmers Educational & Cooperative Union of NE|4th Quarter Report|2001-01-16|2001-04-13|$750.00|REDUCED|$0.00|2001-05-29||
622|Abboud|Chris|Omaha Police Union Local 101|4th Quarter Report|2001-01-15|2001-04-20|$750.00|REDUCED|$0.00|2001-07-13||
623|Blank|Bob|Metro Right to Life|2nd Quarter Report|2001-07-16|2001-07-25|$225.00|RED/PAID|$25.00|2001-08-17|2001-08-17|
624|Lutz|Daniel|ProRail Nebraska|Statement of Activity|2001-07-16|2001-07-25|$225.00|REDUCED|$0.00|2001-07-25||
625|Solem|Calvin|NE Builder Chapter, Associated General Contractors|Statement of Activity|2001-07-16|2001-07-25|$225.00|REDUCED|$0.00|2001-08-15||
626|Didier|Genenne|Brain Injury Association of Nebraska|Statement of Activity|2001-07-16|2001-07-27|$275.00|REDUCED|$0.00|2001-08-15||
627|Engel|Michelle|AT&T|Statement of Activity|2001-07-16|2001-07-27|$275.00|PAID|||2001-09-07|
628|Fox|Deryl|ABATE of Nebraska|Statement of Activity|2001-07-16|2001-07-25|$225.00|REDUCED|$0.00|2002-07-29||
629|Fox|Deryl|ABATE of Nebraska|2nd Quarter Report|2001-07-16|2001-07-25|$225.00|REDUCED|$0.00|2002-07-29||
630|Grieser|Mary Taylor|NE Society of CPA's|2nd Quarter Report|2001-07-16|2001-07-24|$200.00|REDUCED|$0.00|2001-08-13||
631|Hansen|Hal|Association of Students of UN-L|Statement of Activity|2001-07-16|2001-07-26|$250.00|REDUCED|$0.00|2001-08-23||
632|Hansen|Hal|Association of Students of UN-L|2nd Quarter Report|2001-07-16|2001-07-26|$250.00|REDUCED|$0.00|2001-08-23||
633|Klaasmeyer|Kenneth|NE Methodist Health System|2nd Quarter Report|2001-07-16|2001-07-24|$200.00|PAID|||2001-08-13|
635|Shipper|John|National Rifle Association|Statement of Activity|2001-07-16|2001-07-25|$225.00|REDUCED|$0.00|2001-08-15||
636|Vodvarka|Dan|NE Society of CPA's|2nd Quarter Report|2001-07-16|2001-07-24|$200.00|REDUCED|$0.00|2001-08-02||
637|Wright|Matthew|NE Mortgage Association|Statement of Activity|2001-07-16|2001-07-20|$100.00|REDUCED|$0.00|2001-08-13||
638|Wright|Matthew|NE Mortgage Association|2nd Quarter Report|2001-07-16|2001-07-20|$100.00|REDUCED|$0.00|2001-08-13||
639|Bukar|Nancy|Consumer Healthcare Products Assn.|Statement of Activity|2001-07-16|2001-07-30|$350.00|REDUCED|$0.00|2001-08-15||
640|Mills|Jack|NE Intergovernmental Risk Management Assn.|Statement of Activity|2001-07-16|2001-07-30|$350.00|REDUCED|$0.00|2001-08-15||
641|Mills|Jack|NE Intergovernmental Risk Management Assn.|2nd Quarter Report|2001-07-16|2001-07-30|$350.00|REDUCED|$0.00|2001-08-15||
642|Arfmann|Bill|NE Association of Public Employees, AFSCME #61|2nd Quarter Report|2001-07-16|2001-08-13|$700.00|REDUCED|$0.00|2001-08-20||
643|Maier|Michael|Omaha Metro Builders Association|Statement of Activity|2001-07-16|2001-07-26|$250.00|REDUCED|$0.00|2001-08-20||
644|Kreuger|Gayle|American Institute of Architects|Statement of Activity|2001-07-16|2001-08-24|$750.00|REDUCED|$0.00|2001-09-10||
645|Walling|Ramie|ABATE of Nebraska|Statement of Activity|2001-07-16|2001-09-25|$750.00|REDUCED|$0.00|2002-02-21||
646|Walling|Ramie|ABATE of Nebraska|2nd Quarter Report|2001-07-16|2001-09-25|$750.00|REDUCED|$0.00|2002-02-21||
780|Winston|Kenneth|Association of NE Community Action Agencies|Statement of Activity|2002-06-03|2002-06-05|$50.00|REDUCED|$0.00|2002-07-19||
781|Winston|Kenneth|GASP of Nebraska|Statement of Activity|2002-06-03|2002-06-05|$50.00|REDUCED|$0.00|2002-07-19||
782|Winston|Kenneth|NE Library Assn|Statement of Activity|2002-06-03|2002-06-05|$50.00|REDUCED|$0.00|2002-07-19||
783|Winston|Kenneth|Nebraskans Against the Death Penalty|Statement of Activity|2002-06-03|2002-06-05|$50.00|REDUCED|$0.00|2002-07-19||
784|Winston|Kenneth|Sierra Club|Statement of Activity|2002-06-03|2002-06-05|$50.00|RED/PAID|$25.00|2002-07-19|2002-07-19|
785|Wright|Matthew|NE Mortgage Association|Statement of Activity|2002-06-03|2002-06-13|$250.00|PAID|||2003-11-21|$3.34
786|Clark|Doug|Aquila, Inc.|Statement of Activity|2002-06-03|2002-06-21|$450.00|PAID|||2002-07-29|
787|Dugan|Susie|Pride Omaha|Statement of Activity|2002-06-03|2002-06-20|$425.00|REDUCED|$0.00|2002-06-25||
788|Hall|Kimberle|NE Assn of Home and Community Health Agencies|Statement of Activity|2002-06-03|2002-06-24|$525.00|RED/PAID|$25.00|2002-07-02|2002-07-01|
789|Jordison|John|NE Tax Research Council|Statement of Activity|2002-06-03|2002-06-16|$325.00|PAID|||2002-07-08|
790|Lamb|Amy|NE Occupational Therapy Association, Inc.|Statement of Activity|2002-06-03|2002-06-20|$425.00|REDUCED|$0.00|2002-07-02||
791|Mass|Ken|NE State AFL-CIO|Statement of Activity|2002-06-03|2002-06-24|$525.00|RED/PAID|$25.00|2002-07-08|2002-07-08|
792|McBride|David|National Assn. Of Insurane & Financial Advisors|Statement of Activity|2002-06-03|2002-06-20|$425.00|REDUCED|$0.00|2002-06-25||
793|McBride|David|NE Optometric Association|Statement of Activity|2002-06-03|2002-06-20|$425.00|REDUCED|$0.00|2002-06-25||
794|Mumgaard|Milo|NE Appleseed Center for Law in the Public Interest|Statement of Activity|2002-06-03|2002-06-21|$23.32|PAID|||2004-04-14|$50.19
795|Petersen|Daphne|NE Chapter, National Assn of Social Workers|Statement of Activity|2002-06-03|2002-06-20|$425.00|REDUCED|$0.00|2002-06-25||
796|Petersen|Daphne|NE Optometric Association|Statement of Activity|2002-06-03|2002-06-20|$425.00|REDUCED|$0.00|2002-06-25||
797|Pierson|Darwin|NE Independent Oil & Gas|Statement of Activity|2002-06-03|2002-06-24|$525.00|REDUCED|$0.00|2002-07-02||
798|Plucker|Julia|Children's Healthcare Services|Statement of Activity|2002-06-03|2002-06-21|$450.00|REDUCED|$0.00|2002-07-02||
799|Remington|S. June|NE Chapter, Natl Association of Social Workers|Statement of Activity|2002-06-03|2002-03-20|$425.00|RED/PAID|$25.00|2002-07-01|2002-07-01|
800|Remington|S. June|Natl Assn of Insurance & Financial Advisors|Statement of Activity|2002-06-03|2002-06-20|$425.00|REDUCED|$0.00|2002-07-01||
801|Remington|S. June|NE Assn of Health Underwriters|Statement of Activity|2002-06-03|2002-06-20|$425.00|REDUCED|$0.00|2002-07-01||
802|Riskowski|Al|NonPartisan Family Coalition|Statement of Activity|2002-06-03|2002-06-21|$450.00|REDUCED|$0.00|2002-07-02||
803|Scanlan|Jeffrey|Cornhusker Casualty Company|Statement of Activity|2002-06-03|2002-06-25|$550.00|RED/PAID|$25.00|2002-07-12|2002-07-12|
804|Setzepfandt|Scott|HLR Service Corporation|Statement of Activity|2002-06-03|2002-06-21|$450.00|REDUCED|$0.00|2002-06-24||
805|Zavodny|Donald|American Federation of State, County, & Munc. Empl|Statement of Activity|2002-06-03|2002-06-24|$525.00|REDUCED|$0.00|2002-07-09||
806|Johnson|Rodney|NE Pork Producers Association|Statement of Activity|2002-06-03|2002-06-11|$200.00|REDUCED|$0.00|2002-06-26||
807|Stremming|Troy|Ameristar Casinos|Statement of Activity|2002-06-03|2002-06-25|$550.00|PAID|||2002-07-08|
808|Testa|John|American Council of Life Insurers|Statement of Activity|2002-06-03|2002-06-26|$575.00|RED/PAID|$25.00|2002-09-03|2002-08-30|
809|Anderson|Robert|NE Agri-Business Association|Statement of Activity|2002-06-03|2002-06-28|$625.00|REDUCED|$0.00|2002-07-01||
810|Anderson|Robert|Anderson Management Services|Statement of Activity|2002-06-03|2002-06-28|$625.00|REDUCED|$0.00|2002-07-01||
811|Licht|Alice|NE Hotel & Motel Assn|Statement of Activity|2002-06-03|2002-06-28|$625.00|REDUCED|$0.00|2002-07-01||
812|Licht|Alice|NE State Pest Control|Statement of Activity|2002-06-03|2002-06-28|$625.00|REDUCED|$0.00|2002-07-01||
813|Licht|Alice|NE Aviation Trade Association|Statement of Activity|2002-06-03|2002-06-28|$625.00|REDUCED|$0.00|2002-07-01||
814|Licht|Alice|NE Coalition for Interior Designers|Statement of Activity|2002-06-03|2002-06-28|$625.00|REDUCED|$0.00|2002-07-01||
815|Licht|Alice|Automotive Recycling Industry of NE|Statement of Activity|2002-06-03|2002-06-28|$625.00|REDUCED|$0.00|2002-07-01||
816|Licht|Alice|NE Auctioneers Association|Statement of Activity|2002-06-03|2002-06-28|$625.00|REDUCED|$0.00|2002-07-01||
817|Licht|Alice|Anderson Management Services|Statement of Activity|2002-06-03|2002-06-28|$625.00|REDUCED|$0.00|2002-07-01||
818|Licht|Alice|NE Agri-Business Assn.|Statement of Activity|2002-06-03|2002-06-28|$625.00|REDUCED|$0.00|2002-07-01||
819|Broer|Walter|NE Building Chapter, Associated General Contractor|Statement of Activity|2002-06-03|2002-07-03|$750.00|REDUCED|$0.00|2002-07-09||
820|Didier|Genenne|Brain Injury Association of NE|Statement of Activity|2002-06-03|2002-07-03|$750.00|RED/PAID|$25.00||2002-08-02|
821|Fenster|Rolland|AARP|Statement of Activity|2002-06-03|2002-07-02|$725.00|REDUCED|$0.00|2002-07-09||
822|McGee|Joan Ann|AARP|Statement of Activity|2002-06-03|2002-06-28|$575.00|REDUCED|$0.00|2002-07-09||
823|Schroeder|William|Alliance of American Insurers|Statement of Activity|2002-06-03|2002-07-11|$750.00|PAID|||2002-09-23|
824|States|Jennifer|Association of NE Community Action Agencies|Statement of Activity|2002-06-03|2002-07-03|$750.00|REDUCED|$0.00|2002-07-09||
825|Welsch|Mark|GASP of Nebraska, Inc.|Statement of Activity|2002-06-03|2002-07-08|$750.00|REDUCED|$0.00|2002-07-29||
826|Boldt|Randy|Blue Cross and Blue Shield|2nd Quarter Report|2002-07-15|2002-07-19|$100.00|REDUCED|$0.00|2002-08-26||
827|Cottington|Jean|Pharmaceutical Researchers & Manufacturers of Amer|2nd Quarter Report|2002-07-15|2002-07-24|$225.00|REDUCED|$0.00|2003-01-08||
828|Dobler|James|Farmers Mutual of NE|2nd Quarter Report|2002-07-15|2002-07-30|$375.00|REDUCED|$0.00|2002-07-31||
829|Evans|Eric|NE Advocacy Services|2nd Quarter Report|2002-07-15|2002-07-16|$25.00|REDUCED|$0.00|2002-08-20||
830|Eynon-Kokrda|Elizabeth|Omaha Public Schools|2nd Quarter Report|2002-07-15|2002-07-19|$100.00|PAID|||2002-07-26|
831|Jenkins|Thomas|Blue Cross and Blue Shield|2nd Quarter Report|2002-07-15|2002-07-17|$50.00|REDUCED|$0.00|2002-08-26||
832|Fulton|Jack|Rocky Mountain Sugar|2nd Quarter Report|2002-07-15|2002-07-23|$200.00|PAID|||2002-08-01|
833|Kay|Sara|AIA Nebraska|2nd Quarter Report|2002-07-15|2002-07-16|$25.00|PAID|||2002-09-03|
834|Meurrens|Bradley|NE Advocacy Services, Inc.|2nd Quarter Report|2002-07-15|2002-07-16|$25.00|REDUCED|$0.00|2002-08-13||
835|Monaghan|Thomas|Citizens for Equal Protection|2nd Quarter Report|2002-07-15|2002-07-30|$375.00|REDUCED|$0.00|2002-08-13||
836|Renner Hood|Jane|NE Humanities Council|2nd Quarter Report|2002-07-15|2002-07-17|$50.00|PAID|||2002-07-29|
837|Riibe|Diane|Project Extra Mile|2nd Quarter Report|2002-07-15|2002-07-22|$175.00|REDUCED|$0.00|2002-08-13||
838|Schmit-Albin|Julie|NE Right to Life|2nd Quarter Report|2002-07-15|2002-07-30|$375.00|REDUCED|$0.00|2002-07-30||
839|Varney|Michael|Farmers Insurance Group|2nd Quarter Report|2002-07-15|2002-07-22|$175.00|REDUCED|$0.00|2002-08-13||
840|Wiitala|Stephen|Omaha Public Schools|2nd Quarter Report|2002-07-15|2002-07-30|$375.00|REDUCED|$0.00|2002-07-15||
647|Alberts|Dan J.|American Corn Growers Association|3rd Quarter Report|2001-10-15|2001-10-18|$75.00|PAID|||2001-11-08|
966|Kerr|Karen|League of Women Voters|Statement of Activity|2003-07-14|2003-07-25|$275.00|PAID|||2003-08-13|$0.00
967|Cavanaugh|John|Cavanaugh Law Firm|Statement of Activity|2003-07-14|2003-07-28|$350.00|REDUCED|$0.00|2003-08-13||$0.00
968|Cavanaugh|Patrick|Cavanaugh Law Firm|Statement of Activity|2003-07-14|2003-07-28|$350.00|RED/PAID|$25.00|2003-09-02|2003-09-02|$0.00
969|Swertzic|Michelle|NE Propane Gas Association|Statement of Activity|2003-07-14|2003-07-16|$50.00|PAID|||2003-12-30|$0.00
970|Prettyman|Keith|Lincoln Insurance Group|Statement of Activity|2003-07-14|2003-07-30|$400.00|PAID|||2003-08-08|$0.00
971|Bunger|Ken|Hall County Nebraska|Statement of Activity|2003-07-14|2003-07-30|$400.00|REDUCED|$0.00|2004-09-08||$0.00
972|Kamm|Richard|Class VI Association of Schools|Statement of Activity|2003-07-14|2003-07-25|$275.00|REDUCED|$0.00|2003-08-12||$0.00
973|Dubas|Annette|Friends of the Constitution|Statement of Activity|2003-07-14|2003-07-25|$275.00|RED/PAID|$25.00|2003-09-10|2003-09-08|$0.00
974|Yost|Joseph|Consumer Specialty Products|Statement of Activity|2003-07-14|2003-07-29|$375.00|REDUCED|$0.00|2003-08-12||$0.00
975|Holys|Brandi|March of Dimes|Statement of Activity|2003-07-14|2003-07-31|$425.00|REDUCED|$0.00|2003-08-12||$0.00
976|Simino|Charles|Sprint|Statement of Activity|2003-07-14|2003-08-04|$525.00|REDUCED|$0.00|2003-08-06||$0.00
979|Petersen|Daphne|NE Chapter, NASW|Statement of Activity|2003-07-14|2003-07-16|$50.00|REDUCED|$0.00|2003-08-13||$0.00
980|Petersen|Daphne|NE Optometric Association|Statement of Activity|2003-07-14|2003-07-17|$75.00|REDUCED|$0.00|2003-08-13||$0.00
981|Funk|Christine|Planned Parenthood of NE & Council Bluffs|Statement of Activity|2003-07-14|2003-07-22|$200.00|REDUCED|$0.00|2003-08-25||$0.00
982|Funk|Christine|Planned Parenthood of NE & Council Bluffs|2nd Quarter Report|2003-07-15|2003-07-22|$175.00|RED/PAID|$25.00|2003-08-25|2003-08-25|$0.00
983|Kierstead|Roberta|Planned Parenthood of NE & Council Bluffs|Statement of Activity|2003-07-14|2003-07-22|$200.00|REDUCED|$0.00|2003-08-25||$0.00
984|Kierstead|Roberta|Planned Parenthood of NE & Council Bluffs|2nd Quarter Report|2003-07-15|2003-07-22|$175.00|RED/PAID|$25.00|2003-08-25|2003-08-25|$0.00
